,발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
319,2018,2018-02-12 22:55,야,월,1,1,0,0,0,경남,함양군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1024413.0,1728902.0,127.7693687,35.55581482
320,2018,2018-10-14 19:05,야,일,1,8,2,5,0,경남,함양군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,1025482.0,1727622.0,127.7811234,35.54424676
321,2018,2018-12-24 08:41,주,월,1,1,0,0,0,경남,양산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,자전거,자전거,1153183.0,1716002.0,129.1874409,35.42800795
322,2018,2018-01-18 08:58,주,목,1,1,0,0,0,경남,고성군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1073780.0,1667221.0,128.3084969,34.99724416
323,2018,2018-09-30 16:40,주,일,1,1,0,0,0,경남,고성군,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,자전거,자전거,화물차,화물차,1076253.0,1664631.0,128.3353568,34.97370792
324,2018,2018-08-15 05:10,야,수,1,1,0,0,0,경남,하동군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,없음,없음,1026664.0,1660808.0,127.7919957,34.94175643
325,2018,2018-03-20 21:28,야,화,1,1,0,0,0,경남,거제시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1104866.0,1657917.0,128.647922,34.91061586
326,2018,2018-07-09 02:17,야,월,1,1,0,0,0,경남,거제시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1094096.0,1658466.0,128.5301072,34.91662204
327,2018,2018-01-22 20:25,야,월,1,1,0,0,0,경남,함안군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,농기계,농기계,1076001.0,1697489.0,128.3356166,35.26998452
328,2018,2018-01-31 22:15,야,수,1,1,0,0,0,경남,함안군,차량단독,전복,전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1086608.0,1690006.0,128.4514369,35.20165736
329,2018,2018-02-16 11:56,주,금,1,1,0,0,0,경남,함안군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,교량위,이륜차,이륜차,없음,없음,1086091.0,1690454.0,128.4458049,35.20574098
330,2018,2018-09-18 00:55,야,화,1,1,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1108194.0,1692547.0,128.6888641,35.22246973
331,2018,2018-11-27 01:10,야,화,1,1,0,0,0,경남,창원시(통합),차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,1098175.0,1693720.0,128.578931,35.23407597
332,2018,2018-12-25 19:00,야,화,1,1,0,0,0,경남,창원시(통합),차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,기타,기타,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,1106732.0,1704601.0,128.6743701,35.33129482
333,2018,2018-12-26 16:47,주,수,1,1,0,0,0,경남,김해시,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,1119687.0,1691561.0,128.8149807,35.21227525
334,2018,2018-11-24 02:00,야,토,1,1,0,0,0,경남,함양군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,1025845.0,1727533.0,127.7851253,35.54343489
335,2018,2018-11-11 03:00,야,일,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,909612.0,1501366.0,126.5269012,33.50034386
336,2018,2018-11-11 02:13,야,일,1,1,0,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,938168.0,1504826.0,126.8340679,33.53358271
337,2018,2018-10-03 03:05,야,수,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,909483.0,1500459.0,126.5256042,33.49215331
338,2018,2018-01-02 06:05,주,화,1,1,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,918096.0,1474862.0,126.6206378,33.2619944
339,2018,2018-03-10 06:12,주,토,1,1,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,945366.0,1495846.0,126.9121344,33.45298301
340,2018,2018-03-03 20:57,야,토,1,1,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,기타,기타,승용차,승용차,보행자,보행자,886493.0,1473772.0,126.2815261,33.24930266
341,2018,2018-06-17 10:10,주,일,1,1,0,0,0,제주,서귀포시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,917211.0,1483099.0,126.6103832,33.33621515
342,2018,2018-11-23 06:30,주,금,1,3,2,0,0,제주,서귀포시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,892964.0,1481485.0,126.3500665,33.31952075
343,2018,2018-12-19 19:28,야,수,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,886711.0,1494802.0,126.2812264,33.43897066
344,2018,2018-12-05 11:00,주,수,1,1,0,0,0,제주,제주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,화물차,화물차,881503.0,1488163.0,126.2260844,33.37853993
345,2018,2018-08-13 11:11,주,월,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,900681.0,1500196.0,126.4308955,33.48900033
346,2018,2018-01-02 14:00,주,화,1,1,0,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,886877.0,1485703.0,126.2841553,33.35693558
347,2018,2018-10-02 15:35,주,화,1,1,0,0,0,대구,동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1103604.0,1768685.0,128.6481883,35.90932301
348,2018,2018-09-05 21:38,야,수,1,1,0,0,0,대구,동구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,고가도로위,승용차,승용차,이륜차,이륜차,1103619.0,1765186.0,128.647899,35.87778042
349,2018,2018-04-01 03:25,야,일,1,1,0,0,0,대구,수성구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1106449.0,1762898.0,128.6789385,35.8568522
350,2018,2018-03-04 17:40,주,일,1,1,0,0,0,대구,달서구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,이륜차,이륜차,1091489.0,1757228.0,128.5126297,35.80724981
351,2018,2018-12-04 04:35,야,화,1,1,0,0,0,대구,북구,차대사람,횡단중,횡단중,운전자법규위반,안전거리 미확보,교차로,교차로내,승합차,승합차,보행자,보행자,1099858.0,1765825.0,128.6063216,35.88393155
352,2018,2018-03-18 08:14,주,일,1,1,0,0,0,대구,서구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1095186.0,1762762.0,128.554203,35.85678537
353,2018,2018-11-11 01:25,야,일,1,1,0,0,0,대구,달서구,차대사람,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1096653.0,1761932.0,128.5703472,35.84915962
354,2018,2018-01-12 15:09,주,금,1,1,0,0,0,대구,달서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1091881.0,1762553.0,128.5175807,35.85521686
355,2018,2018-05-23 07:30,주,수,1,1,0,0,0,대구,북구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1092562.0,1767073.0,128.5256468,35.89589912
356,2018,2018-12-18 19:50,야,화,1,1,0,0,0,인천,중구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,923560.0,1941349.0,126.6355721,37.46819868
357,2018,2018-10-20 11:30,주,토,1,1,0,0,0,인천,동구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,승용차,승용차,924918.0,1942520.0,126.6508082,37.47886391
358,2018,2018-07-06 15:50,주,금,1,1,0,0,0,인천,중구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,910402.0,1943300.0,126.4865561,37.48459954
359,2018,2018-12-07 05:34,야,금,1,1,0,0,0,인천,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,924389.0,1941065.0,126.6449751,37.46570728
360,2018,2018-08-27 05:05,야,월,1,4,1,2,0,인천,남구,차대차,기타,기타,운전자법규위반,과속,교차로,교차로부근,승합차,승합차,승용차,승용차,928062.0,1940194.0,126.6865913,37.45815034
361,2018,2018-08-01 09:20,주,수,1,1,0,0,0,인천,남구,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,926825.0,1940596.0,126.6725658,37.46167638
362,2018,2018-10-24 22:20,야,수,1,1,0,0,0,인천,부평구,차대사람,기타,기타,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,931425.0,1943167.0,126.7243369,37.48520124
363,2018,2018-11-16 23:00,야,금,1,1,0,0,0,인천,남동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,931768.0,1939840.0,126.7285245,37.45524075
364,2018,2018-11-14 17:38,주,수,1,1,0,0,0,인천,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,보행자,보행자,926710.0,1942402.0,126.6710858,37.47794433
365,2018,2018-11-15 07:40,주,목,1,2,1,0,0,인천,서구,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,화물차,화물차,925349.0,1956295.0,126.6542812,37.6030477
366,2018,2018-04-30 06:57,주,월,1,2,1,0,0,인천,계양구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,화물차,화물차,934048.0,1952684.0,126.7531489,37.57116765
367,2018,2018-10-11 16:55,주,목,1,1,0,0,0,인천,계양구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,승합차,보행자,보행자,934500.0,1951469.0,126.7583756,37.56024936
368,2018,2018-01-28 22:10,야,일,1,1,0,0,0,인천,강화군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,907842.0,1974482.0,126.4536723,37.76535901
369,2018,2018-02-16 18:15,야,금,1,1,0,0,0,인천,연수구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,926185.0,1930347.0,126.6663541,37.36925291
370,2018,2018-04-22 19:54,야,일,1,1,0,0,0,인천,부평구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,932141.0,1943359.0,126.7324173,37.4869846
371,2018,2018-10-03 02:10,야,수,1,9,1,7,0,인천,부평구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,929642.0,1947443.0,126.7037616,37.5236058
372,2018,2018-01-06 22:38,야,토,1,1,0,0,0,경기,화성시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,935276.0,1909658.0,126.7708182,37.18345637
373,2018,2018-12-21 23:17,야,금,1,1,0,0,0,광주,동구,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,이륜차,이륜차,승합차,승합차,946682.0,1684501.0,126.9146059,35.15434167
374,2018,2018-06-01 22:50,야,금,1,1,0,0,0,광주,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,936911.6,1678871.1,126.8077699,35.10301342
375,2018,2018-08-13 04:50,야,월,1,1,0,0,0,광주,남구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,939359.6,1675146.9,126.8349013,35.0695838
376,2018,2018-02-26 14:53,주,월,1,1,0,0,0,광주,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,946337.6,1681734.1,126.9110045,35.12937489
377,2018,2018-10-15 05:40,야,월,1,1,0,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,948126.0,1687451.0,126.9302738,35.18101663
378,2018,2018-10-13 13:20,주,토,1,1,0,0,0,광주,광산구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,이륜차,화물차,화물차,937683.0,1689880.5,126.8154024,35.20232847
379,2018,2018-06-16 14:40,주,토,1,1,0,0,0,광주,광산구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,937319.0,1683424.0,126.8118946,35.14409057
380,2018,2018-04-29 03:33,야,일,1,1,0,0,0,광주,광산구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,941163.9,1691551.1,126.853521,35.21760168
381,2018,2018-05-03 08:56,주,목,1,1,0,0,0,대전,중구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,이륜차,없음,없음,991834.0,1816710.0,127.4089939,36.3477594
382,2018,2018-02-04 12:15,주,일,1,1,0,0,0,대전,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,989920.0,1814344.0,127.387694,36.32641077
