,발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2418,2022,2022-11-28 23:00,야,월,1,0,0,0,0,서울,강남구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,964835,1940731,127.10234694,37.46512106
2419,2022,2022-11-29 00:00,야,화,1,0,0,0,0,경북,경산시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1112259,1759325,128.74276938,35.82399643
2420,2022,2022-11-29 00:00,야,화,1,0,0,0,0,대구,북구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1099200,1770261,128.59958595,35.92398645
2421,2022,2022-11-29 03:00,야,화,1,1,0,1,0,부산,연제구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,이륜차,보행자,1145088,1689357,129.09358122,35.18905705
2422,2022,2022-11-29 11:00,주,화,1,0,0,0,0,전북,남원시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,995144,1719405,127.44647637,35.47047248
2423,2022,2022-11-29 12:00,주,화,1,1,0,1,0,대전,동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,1000326,1816014,127.50363282,36.34151926
2424,2022,2022-11-29 14:00,주,화,1,0,0,0,0,충남,보령시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,919849,1818876,126.6065817,36.36398095
2425,2022,2022-11-29 20:00,야,화,1,0,0,0,0,경기,안양시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,개인형이동장치(PM),승용차,949007,1933532,126.92386521,37.39949639
2426,2022,2022-11-30 06:00,주,수,1,0,0,0,0,대구,동구,차대사람,횡단중,횡단중,기타,교차로,교차로횡단보도내,승용차,보행자,1109573,1764431,128.71374115,35.87032641
2427,2022,2022-11-30 08:00,주,수,1,0,0,0,0,부산,동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,이륜차,1140470,1681441,129.04152903,35.11835947
2428,2022,2022-11-30 12:00,주,수,1,2,0,2,0,경기,평택시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,966212,1900084,127.11976572,37.09878851
2429,2022,2022-11-30 17:00,주,수,1,6,0,0,6,경기,안양시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승합차,승용차,952598,1933070,126.96446539,37.39552291
2430,2022,2022-11-30 18:00,야,수,1,0,0,0,0,충남,보령시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,915635,1818373,126.55966967,36.35908637
2431,2022,2022-11-30 19:00,야,수,1,0,0,0,0,강원,영월군,차대사람,길가장자리구역통행중,길가장자리구역통행중,교차로 통행방법 위반,교차로,교차로부근,승용차,보행자,1086152,1910220,128.47062724,37.18679012
2432,2022,2022-12-01 05:00,야,목,1,0,0,0,0,경기,오산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,961609,1903593,127.06778724,37.13024123
2433,2022,2022-12-01 08:00,주,목,1,0,0,0,0,경남,합천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1048395,1726258,128.03381609,35.5310944
2434,2022,2022-12-01 10:00,주,목,1,0,0,0,0,경기,여주시,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,자전거,없음,1011004,1921468,127.62415019,37.2920912
2435,2022,2022-12-01 11:00,주,목,1,0,0,0,0,경남,창원시(통합),차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,승용차,1098914,1692276,128.58687758,35.22098496
2436,2022,2022-12-01 17:00,주,목,1,0,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,이륜차,994492,1849593,127.43838161,36.64422477
2437,2022,2022-12-01 18:00,야,목,1,0,0,0,0,경기,이천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,986147,1917567,127.34377938,37.25688959
2438,2022,2022-12-01 19:00,야,목,1,0,0,0,0,광주,남구,차대차,기타,기타,기타,기타,기타,승용차,자전거,945673,1683552,126.90359073,35.14573077
2439,2022,2022-12-01 23:00,야,목,1,0,0,0,0,전북,완주군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,970264,1771773,127.17030883,35.94220165
2440,2022,2022-12-02 04:00,야,금,1,0,0,0,0,대전,중구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,992612,1813181,127.41769782,36.31595022
2441,2022,2022-12-02 06:00,주,금,1,0,0,0,0,부산,기장군,차대사람,횡단중,횡단중,기타,교차로,교차로내,승용차,보행자,1155843,1689264,129.21164641,35.18660709
2442,2022,2022-12-02 07:00,주,금,2,0,0,0,0,전북,완주군,차대차,기타,기타,중앙선 침범,단일로,기타단일로,승용차,승용차,970406,1766045,127.1720964,35.89056276
2443,2022,2022-12-02 10:00,주,금,1,0,0,0,0,충북,충주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,없음,1036680,1885634,127.91207437,36.96842531
2444,2022,2022-12-02 12:00,주,금,1,0,0,0,0,서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,947224,1942266,126.90309635,37.47811842
2445,2022,2022-12-02 13:00,주,금,1,0,0,0,0,충남,서천군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,932555,1793634,126.75037628,36.13740474
2446,2022,2022-12-02 16:00,주,금,1,0,0,0,0,서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,959767,1946890,127.04470164,37.5204278
2447,2022,2022-12-02 18:00,야,금,1,0,0,0,0,경남,밀양시,차대사람,횡단중,횡단중,기타,교차로,교차로내,승용차,보행자,1112598,1708390,128.73942224,35.36480779
2448,2022,2022-12-02 19:00,야,금,1,1,1,0,0,전북,익산시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,화물차,승용차,947631,1778468,126.91893747,36.00160909
2449,2022,2022-12-03 00:00,야,토,1,0,0,0,0,대구,달서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1090555,1762986,128.50294644,35.85924372
2450,2022,2022-12-03 07:00,주,토,1,0,0,0,0,제주,서귀포시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,농기계,승합차,927055,1477091,126.7166383,33.28274108
2451,2022,2022-12-03 07:00,주,토,1,0,0,0,0,인천,중구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승용차,보행자,923106,1940327,126.63054521,37.45895005
2452,2022,2022-12-03 14:00,주,토,1,2,0,2,0,전북,순창군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,968364,1717640,127.1513743,35.45406639
2453,2022,2022-12-03 16:00,주,토,1,0,0,0,0,경남,창원시(통합),차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1116776,1680225,128.78140121,35.11042504
2454,2022,2022-12-03 20:00,야,토,1,0,0,0,0,충남,예산군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,935081,1838943,126.77467184,36.54602454
2455,2022,2022-12-03 23:00,야,토,1,1,0,0,1,강원,영월군,차대차,측면충돌,측면충돌,기타,단일로,교량위,승용차,승용차,1093182,1910445,128.54984679,37.18814268
2456,2022,2022-12-03 23:00,야,토,1,3,1,2,0,경북,상주시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,1065585,1822977,128.23141504,36.4020537
2457,2022,2022-12-04 12:00,주,일,1,0,0,0,0,경남,남해군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1040714,1639173,127.9448021,34.74619773
2458,2022,2022-12-04 13:00,주,일,1,2,0,2,0,충북,청주시,차대사람,기타,기타,기타,교차로,교차로부근,승용차,보행자,999329,1847626,127.49249519,36.626508
2459,2022,2022-12-04 17:00,주,일,1,0,0,0,0,전북,완주군,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,968555,1770868,127.15139682,35.93398875
2460,2022,2022-12-04 19:00,야,일,2,0,0,0,0,대전,동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,995373,1815749,127.44844004,36.33911911
2461,2022,2022-12-04 21:00,야,일,1,0,0,0,0,경기,시흥시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,없음,939905,1934927,126.82092061,37.41152399
2462,2022,2022-12-04 21:00,야,일,1,0,0,0,0,경북,구미시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1076863,1797203,128.35464018,36.16887739
2463,2022,2022-12-04 22:00,야,일,1,0,0,0,0,서울,은평구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950036,1956849,126.93390597,37.60971371
2464,2022,2022-12-05 01:00,야,월,1,0,0,0,0,경북,예천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1087497,1854299,128.47930796,36.68263786
2465,2022,2022-12-05 06:00,주,월,1,0,0,0,0,강원,양양군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1112978,1994581,128.78580309,37.94413262
2466,2022,2022-12-05 14:00,주,월,1,5,0,5,0,대전,서구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,987085,1812070,127.35614568,36.30587582
2467,2022,2022-12-05 15:00,주,월,1,0,0,0,0,서울,강북구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,957992,1959244,127.023907,37.63169822
2468,2022,2022-12-05 17:00,주,월,1,0,0,0,0,경기,광명시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,943557,1939034,126.861872,37.44877109
2469,2022,2022-12-05 20:00,야,월,1,0,0,0,0,충남,계룡시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,없음,975948,1807684,127.23223175,36.26612059
2470,2022,2022-12-05 21:00,야,월,1,0,0,0,0,경북,영주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1101088,1871022,128.63361575,36.83201476
2471,2022,2022-12-05 22:00,야,월,1,0,0,0,0,충남,홍성군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,926325,1849776,126.67581336,36.64303928
2472,2022,2022-12-06 06:00,주,화,1,3,1,2,0,전남,해남군,차대차,추돌,추돌,기타,단일로,기타단일로,승용차,화물차,917231,1602607,126.59934681,34.41393968
2473,2022,2022-12-06 07:00,주,화,1,0,0,0,0,경기,안산시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,944043,1928334,126.8681765,37.35235865
2474,2022,2022-12-06 14:00,주,화,1,0,0,0,0,경북,영천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1123780,1771406,128.87215898,35.93150275
2475,2022,2022-12-06 15:00,주,화,1,4,2,2,0,경기,화성시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,승용차,931625,1912433,126.72943507,37.20820805
2476,2022,2022-12-06 15:00,주,화,1,0,0,0,0,강원,강릉시,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,승용차,없음,1120825,1972776,128.87144285,37.74664801
2477,2022,2022-12-06 17:00,주,화,1,0,0,0,0,충남,보령시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,917915,1824673,126.58441387,36.41607315
2478,2022,2022-12-06 17:00,주,화,1,0,0,0,0,경북,봉화군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1112933,1886634,128.76874701,36.97137531
2479,2022,2022-12-06 19:00,야,화,1,0,0,0,0,경남,남해군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1034609,1655274,127.8787701,34.89161405
2480,2022,2022-12-06 20:00,야,화,1,0,0,0,0,서울,동대문구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,962045,1955716,127.07002312,37.60007593
2481,2022,2022-12-06 23:00,야,화,1,0,0,0,0,경북,청도군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1120283,1746801,128.82969817,35.7101557
2482,2022,2022-12-07 05:00,야,수,1,1,0,1,0,대전,대덕구,차대차,추돌,추돌,기타,단일로,고가도로위,화물차,화물차,991496,1825907,127.4051264,36.43067059
2483,2022,2022-12-07 06:00,주,수,1,0,0,0,0,세종,세종시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,승용차,976839,1834628,127.24134773,36.50904975
2484,2022,2022-12-07 07:00,주,수,1,0,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,933128,1932177,126.74459446,37.3862735
2485,2022,2022-12-07 08:00,주,수,1,0,0,0,0,전남,나주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,자전거,승용차,939815,1673034,126.84004913,35.05055959
2486,2022,2022-12-07 10:00,주,수,1,0,0,0,0,경기,평택시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승합차,보행자,961189,1897051,127.06339747,37.07125422
2487,2022,2022-12-08 01:00,야,목,1,0,0,0,0,전남,여수시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1023633,1635677,127.75809574,34.71521026
2488,2022,2022-12-08 06:00,주,목,1,0,0,0,0,전북,완주군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,972850,1781518,127.19864623,36.03013634
2489,2022,2022-12-08 09:00,주,목,1,0,0,0,0,경기,파주시,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승합차,보행자,937727,1979500,126.79251496,37.81310803
2490,2022,2022-12-08 11:00,주,목,1,1,0,0,1,경기,안산시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,939639,1928132,126.81846947,37.35026194
2491,2022,2022-12-08 13:00,주,목,1,0,0,0,0,경기,이천시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,1001534,1919900,127.5173038,37.2780211
2492,2022,2022-12-08 17:00,주,목,1,0,0,0,0,경북,성주군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1079978,1765460,128.38606204,35.88246772
2493,2022,2022-12-09 01:00,야,금,1,0,0,0,0,서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,946799,1941528,126.89834311,37.47144229
2494,2022,2022-12-09 02:00,야,금,1,0,0,0,0,서울,동대문구,차량단독,전복,전복,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,없음,960098,1952418,127.04814667,37.5702678
2495,2022,2022-12-09 03:00,야,금,1,0,0,0,0,울산,울주군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,보행자,1148309,1730897,129.13649041,35.56299514
2496,2022,2022-12-09 05:00,야,금,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,기타,기타,기타,승용차,보행자,967559,1931481,127.13355644,37.38184492
2497,2022,2022-12-09 06:00,주,금,1,0,0,0,0,부산,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,보행자,1138284,1680581,129.01740347,35.11091002
2498,2022,2022-12-09 06:00,주,금,1,0,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,970477,1865187,127.16912423,36.78435833
2499,2022,2022-12-09 06:00,주,금,1,0,0,0,0,경기,고양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,936168,1961969,126.77634389,37.65500068
2500,2022,2022-12-09 10:00,주,금,1,1,1,0,0,경북,울진군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1170717,1860296,129.41172873,36.72537081
2501,2022,2022-12-09 11:00,주,금,1,0,0,0,0,충남,공주시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,이륜차,화물차,967709,1830674,127.13955451,36.47313971
2502,2022,2022-12-09 12:00,주,금,1,0,0,0,0,경북,영주시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,화물차,보행자,1098258,1869681,128.60171181,36.82022663
2503,2022,2022-12-09 12:00,주,금,1,1,0,1,0,광주,광산구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,928983,1685032,126.72025164,35.15803472
2504,2022,2022-12-09 18:00,야,금,1,0,0,0,0,전남,보성군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,989309,1645612,127.38311709,34.80501932
2505,2022,2022-12-10 04:00,야,토,2,2,2,0,0,경기,양평군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,988531,1947520,127.37019904,37.52691263
2506,2022,2022-12-10 05:00,야,토,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,966739,1932238,127.1242601,37.38863918
2507,2022,2022-12-10 06:00,주,토,1,0,0,0,0,충남,공주시,차대사람,기타,기타,기타,단일로,기타단일로,승합차,보행자,967370,1828832,127.13584818,36.45652248
2508,2022,2022-12-10 09:00,주,토,1,0,0,0,0,전북,진안군,차량단독,도로이탈,도로이탈 추락,중앙선 침범,단일로,기타단일로,건설기계,없음,1002693,1771123,127.52985604,35.93679028
2509,2022,2022-12-10 18:00,야,토,1,0,0,0,0,충남,천안시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,980519,1863380,127.2817141,36.76832856
2510,2022,2022-12-10 18:00,야,토,1,2,0,2,0,경북,안동시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승합차,1105339,1842559,128.67735823,36.57501467
2511,2022,2022-12-10 22:00,야,토,1,0,0,0,0,대전,서구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,987277,1817330,127.35819837,36.35329947
2512,2022,2022-12-10 22:00,야,토,1,2,0,2,0,경기,의정부시,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,승용차,963030,1973109,127.0802993,37.7568818
2513,2022,2022-12-11 04:00,야,일,1,0,0,0,0,인천,연수구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,926663,1937014,126.67109042,37.42937968
2514,2022,2022-12-11 09:00,주,일,1,0,0,0,0,충남,예산군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,939493,1854596,126.82273006,36.68741629
2515,2022,2022-12-11 12:00,주,일,1,0,0,0,0,전남,무안군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,908292,1665831,126.49522162,34.98324459
2516,2022,2022-12-11 13:00,주,일,1,0,0,0,0,전북,익산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,949948,1770835,126.94512645,35.93291502
2517,2022,2022-12-11 17:00,주,일,1,0,0,0,0,경기,이천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,1001229,1919809,127.51386319,37.27720128
2518,2022,2022-12-11 17:00,주,일,1,0,0,0,0,광주,북구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,944227,1685553,126.88758195,35.163694
2519,2022,2022-12-11 18:00,야,일,1,0,0,0,0,전북,정읍시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,939206,1732119,126.82898526,35.58325428
2520,2022,2022-12-11 18:00,야,일,1,0,0,0,0,인천,미추홀구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,927833,1941130,126.6839105,37.46656848
2521,2022,2022-12-11 20:00,야,일,1,0,0,0,0,경기,광주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,971929,1941785,127.18252591,37.47486409
2522,2022,2022-12-11 20:00,야,일,1,0,0,0,0,경기,파주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,929364,1979898,126.69747194,37.816086
2523,2022,2022-12-12 10:00,주,월,1,0,0,0,0,충남,태안군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,889076,1869330,126.25635127,36.81566276
2524,2022,2022-12-12 10:00,주,월,1,0,0,0,0,경북,문경시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,자전거,1063771,1844507,128.21296356,36.59625789
2525,2022,2022-12-12 11:00,주,월,1,1,0,1,0,전북,완주군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,974265,1751799,127.21531296,35.76222862
2526,2022,2022-12-12 11:00,주,월,1,0,0,0,0,경북,구미시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,화물차,화물차,1065095,1811644,128.22500295,36.29992356
2527,2022,2022-12-12 11:00,주,월,1,0,0,0,0,경기,고양시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,944737,1961394,126.87352746,37.65037421
2528,2022,2022-12-12 17:00,주,월,1,0,0,0,0,경북,포항시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1150627,1794354,129.17403845,36.13454136
2529,2022,2022-12-12 18:00,야,월,1,0,0,0,0,서울,성북구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,이륜차,보행자,960203,1957561,127.04905603,37.61662745
2530,2022,2022-12-12 20:00,야,월,1,0,0,0,0,전북,부안군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,922188,1735184,126.64087038,35.60969493
2531,2022,2022-12-12 20:00,야,월,1,0,0,0,0,경남,산청군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1041634,1699163,127.95785808,35.28709823
2532,2022,2022-12-12 21:00,야,월,1,0,0,0,0,충남,아산시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,965090,1865220,127.10874969,36.78447256
2533,2022,2022-12-13 06:00,주,화,1,0,0,0,0,경남,거제시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1105532,1660304,128.6555127,34.9320673
2534,2022,2022-12-13 07:00,주,화,1,0,0,0,0,경기,안산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,923284,1915069,126.63517262,37.23131775
2535,2022,2022-12-13 09:00,주,화,1,0,0,0,0,전북,전주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,기타,기타,승용차,보행자,967917,1758972,127.14480316,35.82671426
2536,2022,2022-12-13 16:00,주,화,1,0,0,0,0,부산,중구,차대사람,기타,기타,기타,단일로,기타단일로,승합차,보행자,1140050,1679461,129.03658626,35.10057022
2537,2022,2022-12-13 18:00,야,화,1,0,0,0,0,전북,정읍시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,954405,1734174,126.99662173,35.60259975
2538,2022,2022-12-13 22:00,야,화,1,0,0,0,0,경북,고령군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,화물차,없음,1067021,1741771,128.24054251,35.66987211
2539,2022,2022-12-14 00:00,야,수,1,2,1,1,0,서울,성동구,차대차,기타,기타,기타,단일로,기타단일로,승용차,화물차,958837,1951144,127.03393898,37.55872937
2540,2022,2022-12-14 04:00,야,수,1,0,0,0,0,충남,논산시,차대사람,횡단중,횡단중,기타,교차로,교차로횡단보도내,화물차,보행자,963959,1799726,127.09912835,36.19400295
2541,2022,2022-12-14 04:00,야,수,1,2,1,1,0,인천,미추홀구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,특수차,화물차,923267,1938912,126.63251278,37.44621046
2542,2022,2022-12-14 04:00,야,수,1,0,0,0,0,대전,유성구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,984859,1816366,127.33126789,36.34457363
2543,2022,2022-12-14 05:00,야,수,1,0,0,0,0,서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,949918,1941606,126.93360935,37.47231966
2544,2022,2022-12-14 08:00,주,수,1,0,0,0,0,경남,양산시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,이륜차,건설기계,1141889,1706106,129.06135071,35.34048462
2545,2022,2022-12-14 08:00,주,수,1,0,0,0,0,대전,서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,원동기장치자전거,990095,1814626,127.38964016,36.32895494
2546,2022,2022-12-14 09:00,주,수,1,0,0,0,0,서울,동대문구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,961083,1952448,127.05929899,37.57058036
2547,2022,2022-12-14 16:00,주,수,1,0,0,0,0,서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,946436,1941773,126.89422029,37.47362955
2548,2022,2022-12-14 16:00,주,수,1,1,0,1,0,경기,용인시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,964778,1924604,127.10247076,37.31975635
2549,2022,2022-12-14 18:00,야,수,1,0,0,0,0,경기,용인시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,978187,1910871,127.25421084,37.19637938
2550,2022,2022-12-14 18:00,야,수,1,0,0,0,0,충남,홍성군,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,924429,1844815,126.65509344,36.59817208
2551,2022,2022-12-15 09:00,주,목,1,0,0,0,0,경북,경산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,1117749,1762287,128.80396984,35.85005174
2552,2022,2022-12-15 17:00,주,목,1,0,0,0,0,전남,나주시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,승용차,933849,1662258,126.77549121,34.95302197
2553,2022,2022-12-16 07:00,주,금,1,0,0,0,0,경남,밀양시,차대사람,횡단중,횡단중,기타,교차로,교차로내,승용차,보행자,1114922,1720554,128.76671366,35.47419645
2554,2022,2022-12-16 08:00,주,금,1,0,0,0,0,울산,울주군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1160668,1715377,129.26973696,35.42119497
