id,lat,lon,status,install_year,geometry,dong_name
SL_2896,37.275786,127.066825,정상,2013,POINT (205926.6536829867 519621.8423710176),하동
SL_2897,37.28197,127.071638,정상,2012,POINT (206352.99495129386 520308.473008104),하동
SL_2898,37.281372,127.070048,정상,2012,POINT (206212.03983778652 520241.99959660304),하동
SL_2899,37.281214,127.069751,정상,2012,POINT (206185.7140281541 520224.44482777256),하동
SL_2900,37.281077,127.069475,정상,2012,POINT (206161.24873953586 520209.2221515528),하동
SL_2901,37.280931,127.069216,정상,2012,POINT (206138.2917063609 520193.00180376956),하동
SL_2902,37.280807,127.068987,정상,2012,POINT (206117.9933031833 520179.2250838093),하동
SL_2903,37.280663,127.068781,정상,2012,POINT (206099.73616637493 520163.2302376205),하동
SL_2904,37.280515,127.068564,정상,2012,POINT (206080.50376182154 520146.7907927761),하동
SL_2905,37.280357,127.068369,정상,2012,POINT (206063.2231277697 520129.24297322147),하동
SL_2906,37.280326,127.068113,정상,2012,POINT (206040.52254795845 520125.7861239738),하동
SL_2907,37.280531,127.067983,정상,2012,POINT (206028.97729551373 520148.5293301805),하동
SL_2908,37.281889,127.071455,정상,2012,POINT (206336.77294981308 520299.4711131582),하동
SL_2909,37.280695,127.067879,정상,2012,POINT (206019.74113853657 520166.72390709724),하동
SL_2910,37.280905,127.067798,정상,2012,POINT (206012.5410766094 520190.0251713644),하동
SL_2911,37.281117,127.067691,정상,2012,POINT (206003.0351395592 520213.5467580957),하동
SL_2912,37.279902,127.067969,정상,2012,POINT (206027.78588552654 520078.72017971973),하동
SL_2913,37.27974,127.067813,정상,2012,POINT (206013.96401596768 520060.73101803893),하동
SL_2914,37.281838,127.071286,정상,2012,POINT (206321.7899539351 520293.799673988),하동
SL_2915,37.281768,127.071108,정상,2012,POINT (206306.01038379045 520286.0189854873),하동
SL_2916,37.281703,127.070919,정상,2012,POINT (206289.25486366684 520278.7925101075),하동
SL_2917,37.281635,127.07073,정상,2012,POINT (206272.4995636889 520271.23311946105),하동
SL_2918,37.281572,127.070561,정상,2012,POINT (206257.5174675834 520264.2300000632),하동
SL_2919,37.281511,127.070392,정상,2012,POINT (206242.53518131882 520257.44887342805),하동
SL_2920,37.281439,127.070189,정상,2012,POINT (206224.53857054102 520249.444723296),하동
SL_2921,37.292384,127.071873,정상,2013,POINT (206372.9568808888 521464.266360377),하동
SL_2922,37.290267,127.070885,정상,2013,POINT (206285.52732314263 521229.2489421668),하동
SL_2923,37.292003,127.071772,정상,2013,POINT (206364.0333329184 521421.9749784471),하동
SL_2924,37.291767,127.071707,고장,2013,POINT (206358.28963354244 521395.7785841161),하동
SL_2925,37.291542,127.071656,정상,2013,POINT (206353.78636291134 521370.8039498645),하동
SL_2926,37.291391,127.071599,정상,2013,POINT (206348.74482148737 521354.0416681164),하동
SL_2927,37.291235,127.071554,정상,2013,POINT (206344.7677322724 521336.7252792338),하동
SL_2928,37.290884,127.071458,정상,2013,POINT (206336.28474632345 521297.7637646384),하동
SL_2929,37.290672,127.071325,정상,2013,POINT (206324.5091866858 521274.226439612),하동
SL_2930,37.290416,127.071099,정상,2013,POINT (206304.490739476 521245.7996710372),하동
SL_2931,37.292296,127.072102,정상,2011,POINT (206393.26969008188 521454.51530022995),하동
SL_2932,37.290139,127.071045,정상,2011,POINT (206299.72554551542 521215.053750069),하동
SL_2933,37.293045,127.069743,정상,2011,POINT (206184.0363044072 521537.48481057095),하동
SL_2934,37.293027,127.070118,정상,2011,POINT (206217.28863412712 521535.51170267165),하동
SL_2935,37.292952,127.070518,정상,2011,POINT (206252.76242147438 521527.2143390327),하동
SL_2936,37.292878,127.070994,정상,2011,POINT (206294.97504963115 521519.0331651041),하동
SL_2937,37.292803,127.071372,정상,2011,POINT (206328.49826148097 521510.7346576314),하동
SL_2938,37.292701,127.071981,정상,2011,POINT (206382.50642967233 521499.4553048248),하동
SL_2939,37.292591,127.072184,정상,2011,POINT (206400.51562327394 521487.2608778209),하동
SL_2940,37.292514,127.072536,정상,2011,POINT (206431.73382930606 521478.73905741825),하동
SL_2941,37.29241,127.073165,정상,2011,POINT (206487.5159089181 521467.2397752196),하동
SL_2942,37.292035,127.072025,정상,2011,POINT (206386.464176755 521425.543495263),하동
SL_2943,37.292308,127.073751,정상,2011,POINT (206539.48516781908 521455.9598559879),하동
SL_2944,37.292229,127.074194,정상,2011,POINT (206578.77276645927 521447.2229135451),하동
SL_2945,37.292141,127.074679,정상,2011,POINT (206621.78537537772 521437.4902469533),하동
SL_2946,37.292073,127.075059,정상,2011,POINT (206655.48596270068 521429.97006904427),하동
SL_2947,37.292035,127.075412,정상,2011,POINT (206686.78986152387 521425.77761154715),하동
SL_2948,37.29226,127.074887,정상,2011,POINT (206640.21827523323 521450.7118270685),하동
SL_2949,37.292438,127.074955,정상,2011,POINT (206646.23216698904 521470.471605639),하동
SL_2950,37.292571,127.074981,정상,2011,POINT (206648.52587392705 521485.2341932895),하동
SL_2951,37.292875,127.075066,정상,2011,POINT (206656.0359983984 521518.97905398504),하동
SL_2952,37.293067,127.075114,정상,2011,POINT (206660.2751908288 521540.2912016249),하동
SL_2953,37.291744,127.071941,정상,2011,POINT (206379.04045605307 521393.2417306941),하동
SL_2954,37.293224,127.075156,정상,2011,POINT (206663.98543666166 521557.71851827204),하동
SL_2955,37.293382,127.075213,정상,2011,POINT (206669.02560675822 521575.25787797914),하동
SL_2956,37.291465,127.071881,정상,2011,POINT (206373.74376468325 521362.2733892983),하동
SL_2957,37.291312,127.07183,정상,2011,POINT (206369.23445232044 521345.2895335464),하동
SL_2958,37.291246,127.071816,정상,2011,POINT (206367.9986214135 521337.96370396076),하동
SL_2959,37.290827,127.071661,정상,2011,POINT (206354.28984760688 521291.45134719554),하동
SL_2960,37.290557,127.071508,정상,2011,POINT (206340.74576119677 521261.4756349651),하동
SL_2961,37.290341,127.07133,정상,2011,POINT (206324.98025322074 521237.49136195425),하동
SL_2962,37.293289,127.068686,정상,2011,POINT (206090.29357728854 521564.49610439513),하동
SL_2963,37.291166,127.069978,정상,2011,POINT (206205.02781795574 521328.96287077246),하동
SL_2964,37.290975,127.070087,정상,2011,POINT (206214.70868178175 521307.7722508835),하동
SL_2965,37.290702,127.070268,정상,2011,POINT (206230.78071042433 521277.48576816276),하동
SL_2966,37.290432,127.070428,정상,2011,POINT (206244.99049497463 521247.5308798892),하동
SL_2967,37.291959,127.070035,정상,2011,POINT (206210.0168942871 521416.97623994143),하동
SL_2968,37.292051,127.070297,정상,2011,POINT (206233.24089766713 521427.2039265597),하동
SL_2969,37.292159,127.070528,정상,2011,POINT (206253.7147505106 521439.2053576091),하동
SL_2970,37.292328,127.070622,정상,2011,POINT (206262.03572052333 521457.96773040097),하동
SL_2971,37.292499,127.070675,정상,2011,POINT (206266.7210348263 521476.94936054305),하동
SL_2972,37.292677,127.070715,정상,2011,POINT (206270.2530450493 521496.7070139295),하동
SL_2973,37.293064,127.068826,정상,2011,POINT (206102.72536185963 521539.5339176774),하동
SL_2974,37.292752,127.070354,정상,2011,POINT (206238.23721292362 521505.0068754025),하동
SL_2975,37.292806,127.070016,정상,2011,POINT (206208.26256127763 521510.97772249306),하동
SL_2976,37.29254,127.070033,정상,2011,POINT (206209.79180087685 521481.457318702),하동
SL_2977,37.292356,127.069925,정상,2011,POINT (206200.23059240996 521461.0293319164),하동
SL_2978,37.292119,127.069677,정상,2011,POINT (206178.2598776952 521434.7100941489),하동
SL_2979,37.292394,127.069502,정상,2011,POINT (206162.72019375852 521465.2190414773),하동
SL_2980,37.29268,127.069328,정상,2011,POINT (206147.2683970163 521496.94889861695),하동
SL_2981,37.292791,127.06961,정상,2011,POINT (206172.2640875888 521509.28639812296),하동
SL_2982,37.293566,127.06925,정상,2011,POINT (206140.28017859856 521595.2749159482),하동
SL_2983,37.29346,127.068956,정상,2011,POINT (206114.22027182017 521583.49164980743),하동
SL_2984,37.292811,127.068984,정상,2011,POINT (206116.75553226416 521511.4653859152),하동
SL_2985,37.292687,127.069054,정상,2011,POINT (206122.97242583695 521497.70800436137),하동
SL_2986,37.292397,127.069229,정상,2011,POINT (206138.51312383646 521465.5342348341),하동
SL_2987,37.292187,127.069358,정상,2011,POINT (206149.96860754752 521442.23615481064),하동
SL_2988,37.29189,127.06955,정상,2011,POINT (206167.01747752127 521409.28666427324),하동
SL_2989,37.291727,127.069634,정상,2011,POINT (206174.47910210188 521391.2018934591),하동
SL_2990,37.291383,127.069848,고장,2011,POINT (206193.48278253738 521353.0376883787),하동
SL_2991,37.293037,127.069072,정상,2013,POINT (206124.5401015902 521536.55327627447),하동
SL_2992,37.294288,127.070048,정상,2013,POINT (206210.97813911075 521675.4568881161),하동
SL_2993,37.294243,127.070325,정상,2013,POINT (206235.54274263539 521670.4808744912),하동
SL_2994,37.294189,127.070635,정상,2013,POINT (206263.0341515866 521664.5082693051),하동
SL_2995,37.294117,127.07099,정상,2013,POINT (206294.51714386785 521656.54105139273),하동
SL_2996,37.294076,127.071238,정상,2013,POINT (206316.51015440666 521652.00727774267),하동
SL_2997,37.294026,127.071531,정상,2013,POINT (206342.4939939827 521646.47773042304),하동
SL_2998,37.293976,127.071807,정상,2013,POINT (206366.97051474696 521640.9471188675),하동
SL_2999,37.293814,127.071954,정상,2013,POINT (206380.01836756838 521622.97775115573),하동
SL_3000,37.293517,127.071875,정상,2013,POINT (206373.03864699148 521590.0104202755),하동
SL_3001,37.293251,127.071795,정상,2013,POINT (206365.96759035756 521560.48350787384),하동
SL_3002,37.293375,127.068852,정상,2013,POINT (206105.00562250026 521574.0513609672),하동
SL_3003,37.293625,127.07139,정상,2013,POINT (206330.02543564915 521601.9640272237),하동
SL_3004,37.29368,127.071125,정상,2013,POINT (206306.52375847023 521608.05039585254),하동
SL_3005,37.293842,127.071052,정상,2013,POINT (206300.037471838 521626.0248048789),하동
SL_3006,37.293774,127.070567,정상,2013,POINT (206257.03912641897 521618.4457468235),하동
SL_3007,37.293833,127.070268,정상,2013,POINT (206230.5225066075 521624.97401204344),하동
SL_3008,37.294041,127.070099,정상,2013,POINT (206215.52050132465 521648.0473921788),하동
SL_3009,37.293788,127.069901,정상,2013,POINT (206197.98504072323 521619.9556513023),하동
SL_3010,37.293915,127.069794,정상,2013,POINT (206188.48715558066 521634.0435073409),하동
SL_3011,37.293969,127.069484,정상,2013,POINT (206160.99570040006 521640.01635673334),하동
SL_3012,37.294014,127.069191,정상,2013,POINT (206135.01236769097 521644.99155041855),하동
SL_3013,37.293654,127.068728,정상,2013,POINT (206093.98821871477 521605.0076679904),하동
SL_3014,37.294458,127.068757,정상,2019,POINT (206096.4947166134 521694.24001642765),하동
SL_3015,37.293969,127.068762,정상,2013,POINT (206096.97751675997 521639.96956083283),하동
SL_3016,37.294258,127.068858,정상,2013,POINT (206105.4662741128 521672.0498950612),하동
SL_3017,37.294447,127.068932,정상,2013,POINT (206112.01237885267 521693.0304981809),하동
SL_3018,37.29446,127.069135,정상,2013,POINT (206130.01078252934 521694.48641998216),하동
SL_3019,37.29441,127.069366,정상,2013,POINT (206150.4969920954 521688.9522602378),하동
SL_3020,37.294343,127.069699,정상,2013,POINT (206180.02869279202 521681.53809763584),하동
SL_3021,37.290155,127.0706,정상,2011,POINT (206260.2650285176 521216.7999294511),하동
SL_3022,37.289091,127.067957,정상,2011,POINT (206025.98893904756 521098.54222872725),하동
SL_3023,37.288942,127.067602,정상,2011,POINT (205994.52164272428 521081.9831878829),하동
SL_3024,37.288798,127.067235,정상,2011,POINT (205961.9897407562 521065.9784245471),하동
SL_3025,37.289952,127.070667,정상,2011,POINT (206266.22290901846 521194.2747956045),하동
SL_3026,37.289905,127.070543,정상,2011,POINT (206255.23140254564 521189.0503806296),하동
SL_3027,37.289801,127.070292,정상,2011,POINT (206232.98315530506 521177.49156531075),하동
SL_3028,37.289693,127.070019,정상,2011,POINT (206208.78437260276 521165.48743232933),하동
SL_3029,37.289572,127.069711,정상,2011,POINT (206181.48302957945 521152.03830091865),하동
SL_3030,37.289446,127.069412,정상,2011,POINT (206154.98006471072 521138.03492899565),하동
SL_3031,37.289306,127.069079,정상,2011,POINT (206125.46325414575 521122.4756752019),하동
SL_3032,37.290094,127.070507,정상,2011,POINT (206252.02354998604 521210.0238074814),하동
SL_3033,37.289176,127.068724,정상,2011,POINT (206093.99471110813 521108.0249388738),하동
SL_3034,37.289027,127.068391,정상,2011,POINT (206064.47840436388 521091.4670529219),하동
SL_3035,37.288883,127.068042,정상,2011,POINT (206033.5428008416 521075.4631659696),하동
SL_3036,37.288757,127.067714,정상,2011,POINT (206004.46780266642 521061.4584222407),하동
SL_3037,37.289963,127.070137,정상,2011,POINT (206219.22554715845 521195.4606239634),하동
SL_3038,37.289851,127.069903,정상,2011,POINT (206198.48535914507 521183.0151533566),하동
SL_3039,37.28972,127.069565,정상,2011,POINT (206168.5246885979 521168.4542668398),하동
SL_3040,37.289612,127.069271,정상,2011,POINT (206142.4636557732 521156.4489560145),하동
SL_3041,37.289514,127.068956,정상,2011,POINT (206114.53960445357 521145.55219951225),하동
SL_3042,37.289338,127.068617,정상,2011,POINT (206084.49360507575 521125.9973104941),하동
SL_3043,37.289226,127.068307,정상,2011,POINT (206057.01386651408 521113.54730468115),하동
SL_3044,37.288022,127.065695,정상,2013,POINT (205825.4917410502 520979.75958729966),하동
SL_3045,37.287395,127.062427,정상,2013,POINT (205535.74835756814 520909.9769184322),하동
SL_3046,37.287326,127.062122,정상,2013,POINT (205508.70734294248 520902.3012791319),하동
SL_3047,37.287283,127.061922,정상,2013,POINT (205490.97534008385 520897.5173774602),하동
SL_3048,37.287175,127.061561,정상,2013,POINT (205458.97121887354 520885.5103100306),하동
SL_3049,37.287002,127.061124,정상,2013,POINT (205420.2322969601 520866.28510875616),하동
SL_3050,37.286813,127.060791,정상,2013,POINT (205390.71666586245 520845.29028119164),하동
SL_3051,37.286669,127.060554,정상,2013,POINT (205369.71062963517 520829.29524120514),하동
SL_3052,37.286522,127.060329,정상,2013,POINT (205349.76884459823 520812.96798390377),하동
SL_3053,37.286498,127.060157,정상,2013,POINT (205334.51816708734 520810.2946758384),하동
SL_3054,37.286522,127.059974,정상,2013,POINT (205318.28865883924 520812.9479626417),하동
SL_3055,37.287945,127.065396,정상,2013,POINT (205798.98387840658 520971.19551573816),하동
SL_3056,37.286637,127.059785,정상,2013,POINT (205301.52071751808 520825.7004009244),하동
SL_3057,37.286822,127.059537,정상,2013,POINT (205279.51603445964 520846.2183906764),하동
SL_3058,37.287,127.059297,정상,2013,POINT (205258.2213542078 520865.9600021179),하동
SL_3059,37.287518,127.063718,정상,2013,POINT (205650.21930409665 520923.704180378),하동
SL_3060,37.287106,127.063774,정상,2013,POINT (205655.21596000483 520877.9825094633),하동
SL_3061,37.286626,127.063613,정상,2013,POINT (205640.974971432 520824.70103314624),하동
SL_3062,37.28646,127.063703,정상,2013,POINT (205648.96826163298 520806.28322041465),하동
SL_3063,37.286818,127.063878,정상,2013,POINT (205664.45984119183 520846.025615707),하동
SL_3064,37.287149,127.063929,정상,2013,POINT (205668.95749808586 520882.7640600529),하동
SL_3065,37.287844,127.064984,정상,2013,POINT (205762.45751668364 520959.96104355966),하동
SL_3066,37.287788,127.064626,정상,2013,POINT (205730.7161027095 520953.7242392863),하동
SL_3067,37.287725,127.064237,정상,2013,POINT (205696.22623939658 520946.70880627906),하동
SL_3068,37.287651,127.063868,정상,2013,POINT (205663.51064792473 520938.4738990712),하동
SL_3069,37.28762,127.063654,정상,2013,POINT (205644.53645865363 520935.0206307032),하동
SL_3070,37.287523,127.063211,정상,2013,POINT (205605.26049916568 520924.2289267486),하동
SL_3071,37.287451,127.062825,정상,2013,POINT (205571.0371004513 520916.2153394684),하동
SL_3072,37.291956,127.067176,정상,2013,POINT (205956.50902011702 521416.45937741606),하동
SL_3073,37.290747,127.066879,정상,2013,POINT (205930.26886081675 521282.2621060511),하동
SL_3074,37.290886,127.067209,정상,2013,POINT (205959.51953346332 521297.70950465504),하동
SL_3075,37.290979,127.06744,정상,2013,POINT (205979.99528059227 521308.0455172468),하동
SL_3076,37.291102,127.067725,정상,2013,POINT (206005.25684005523 521321.7145015824),하동
SL_3077,37.291249,127.067626,정상,2013,POINT (205996.46672388448 521338.02273936),하동
SL_3078,37.291463,127.067483,정상,2013,POINT (205983.76981766085 521361.76407161774),하동
SL_3079,37.291706,127.067328,정상,2013,POINT (205970.0066453432 521388.7231772429),하동
SL_3080,37.291911,127.067057,정상,2013,POINT (205945.96080701688 521411.457647158),하동
SL_3081,37.29183,127.066849,정상,2013,POINT (205927.52374796633 521402.4549548714),하동
SL_3082,37.291736,127.066623,정상,2013,POINT (205907.4915977488 521392.00839790923),하동
SL_3083,37.291637,127.066375,정상,2013,POINT (205885.50903453093 521381.0056039245),하동
SL_3084,37.291457,127.066098,정상,2013,POINT (205860.961246812 521361.0114363137),하동
SL_3085,37.291162,127.066284,정상,2013,POINT (205877.47696185744 521328.28295680275),하동
SL_3086,37.290968,127.066405,정상,2013,POINT (205888.22128810763 521306.75975755585),하동
SL_3087,37.290774,127.066535,정상,2013,POINT (205899.7637137254 521285.237134147),하동
SL_3088,37.288207,127.065602,정상,2013,POINT (205817.23074067238 521000.2857307391),하동
SL_3089,37.287584,127.062385,정상,2013,POINT (205532.01014803373 520930.95025847474),하동
SL_3090,37.287522,127.06208,정상,2013,POINT (205504.9686877343 520924.0515123011),하동
SL_3091,37.287441,127.06177,정상,2013,POINT (205477.48518291663 520915.04388581),하동
SL_3092,37.287312,127.06135,정상,2013,POINT (205440.25075919143 520900.7028299563),하동
SL_3093,37.288558,127.060773,정상,2013,POINT (205388.99604724246 521038.9546926927),하동
SL_3094,37.288401,127.061007,정상,2013,POINT (205409.75704779543 521021.54370952654),하동
SL_3095,37.288252,127.061176,정상,2013,POINT (205424.75371387965 521005.01691233495),하동
SL_3096,37.287991,127.061091,정상,2013,POINT (205417.2350881822 520976.04545968096),하동
SL_3097,37.287671,127.06095,정상,2013,POINT (205404.75482110935 520940.52281290956),하동
SL_3098,37.287378,127.060845,정상,2013,POINT (205395.46484203855 520907.9987823155),하동
SL_3099,37.288124,127.065289,정상,2013,POINT (205789.48194854442 520991.0549294247),하동
SL_3100,37.28713,127.060916,정상,2013,POINT (205401.77853569196 520880.47903858154),하동
SL_3101,37.286997,127.060682,정상,2013,POINT (205381.0378536289 520865.7049540939),하동
SL_3102,37.286865,127.060456,정상,2013,POINT (205361.00643700507 520851.0423577918),하동
SL_3103,37.286694,127.06018,정상,2013,POINT (205336.54388788168 520832.0486487699),하동
SL_3104,37.286689,127.060112,정상,2013,POINT (205330.5142468852 520831.48989886086),하동
SL_3105,37.286804,127.059915,정상,2013,POINT (205313.03691394947 520844.241863597),하동
SL_3106,37.28698,127.059675,정상,2013,POINT (205291.74228969176 520863.7614238705),하동
SL_3107,37.288045,127.064869,정상,2013,POINT (205752.24458746225 520982.2616390818),하동
SL_3108,37.287982,127.064536,정상,2013,POINT (205722.72065204018 520975.249504145),하동
SL_3109,37.287919,127.064184,정상,2013,POINT (205691.51184352385 520968.236329696),하동
SL_3110,37.287849,127.063837,정상,2013,POINT (205660.74688247757 520960.44668933563),하동
SL_3111,37.287809,127.063578,정상,2013,POINT (205637.7830355699 520955.9918960262),하동
SL_3112,37.28773,127.063155,정상,2013,POINT (205600.2793354162 520947.19910244615),하동
SL_3113,37.287647,127.062785,정상,2013,POINT (205567.47564018 520937.96566322533),하동
SL_3114,37.29272,127.067137,정상,2012,POINT (205952.99068465398 521501.2480480403),하동
SL_3115,37.292344,127.066277,정상,2012,POINT (205876.76432545745 521459.46459118207),하동
SL_3116,37.292218,127.065975,정상,2012,POINT (205849.9958169462 521445.4619895981),하동
SL_3117,37.29207,127.065656,정상,2012,POINT (205821.72152354542 521429.016798013),하동
SL_3118,37.291921,127.065236,정상,2012,POINT (205784.49150116055 521412.45453638624),하동
SL_3119,37.29295,127.066751,정상,2012,POINT (205918.74631303383 521526.7499452333),하동
SL_3120,37.293191,127.066607,정상,2012,POINT (205905.9591320091 521553.48788440065),하동
SL_3121,37.293257,127.066317,정상,2012,POINT (205880.24005583095 521560.7947009391),하동
SL_3122,37.293047,127.066455,정상,2012,POINT (205892.492712126 521537.4968265085),하동
SL_3123,37.292826,127.066593,정상,2012,POINT (205904.74629607587 521512.9781559836),하동
SL_3124,37.292635,127.066711,정상,2012,POINT (205915.2242138644 521491.78774761653),하동
SL_3125,37.292545,127.06677,정상,2012,POINT (205920.4627615831 521481.8029559207),하동
SL_3126,37.292439,127.066522,정상,2012,POINT (205898.4809975297 521470.0232440607),하동
SL_3127,37.291642,127.065275,정상,2012,POINT (205787.97101388956 521381.49262710975),하동
SL_3128,37.291757,127.06554,정상,2012,POINT (205811.4598704263 521394.2719400218),하동
SL_3129,37.291878,127.065848,정상,2012,POINT (205838.76101483437 521407.71987195284),하동
SL_3130,37.291986,127.066116,정상,2012,POINT (205862.5162743043 521419.7226318099),하동
SL_3131,37.292112,127.066423,정상,2012,POINT (205889.72819437966 521433.7255841341),하동
SL_3132,37.292209,127.066666,정상,2012,POINT (205911.26742063693 521444.50611138484),하동
SL_3133,37.292317,127.066934,정상,2012,POINT (205935.0224723596 521456.509077574),하동
SL_3134,37.292508,127.067317,정상,2012,POINT (205968.96790922087 521477.73096558964),하동
SL_3135,37.261925,127.081483,정상,1997,POINT (207227.98452451837 518084.5299299609),영통동
SL_3136,37.259183,127.078986,정상,1997,POINT (207006.7410211056 517780.02795058675),영통동
SL_3137,37.258888,127.078687,정상,1997,POINT (206980.24435339807 517747.2660084455),영통동
SL_3138,37.258584,127.078399,정상,1997,POINT (206954.72410898737 517713.5061174556),영통동
SL_3139,37.258298,127.078123,정상,1997,POINT (206930.26652665978 517681.7448700535),영통동
SL_3140,37.258023,127.07786,정상,1997,POINT (206906.96098513802 517651.20545201143),영통동
SL_3141,37.25776,127.077618,정상,1997,POINT (206885.51709880942 517621.99941803684),영통동
SL_3142,37.257995,127.077097,정상,1997,POINT (206839.2777717701 517648.0425298811),영통동
SL_3143,37.258285,127.077376,정상,1997,POINT (206864.00156249892 517680.247657601),영통동
SL_3144,37.258578,127.077658,정상,1997,POINT (206888.99101823976 517712.7860259178),영통동
SL_3145,37.258825,127.077884,정상,1997,POINT (206909.01677602748 517740.21518452885),영통동
SL_3146,37.261632,127.081255,정상,1997,POINT (207207.78760408855 518051.99464224663),영통동
SL_3147,37.259127,127.078163,정상,1997,POINT (206933.7389272218 517773.7523133065),영통동
SL_3148,37.259424,127.078451,정상,1997,POINT (206959.25971599203 517806.7352659764),영통동
SL_3149,37.259676,127.078694,정상,1997,POINT (206980.79259558054 517834.720763352),영통동
SL_3150,37.26003,127.079032,정상,1997,POINT (207010.74311745187 517874.03357089777),영통동
SL_3151,37.260352,127.079354,정상,1997,POINT (207039.27702042737 517909.7938559751),영통동
SL_3152,37.260725,127.079695,정상,1997,POINT (207069.4913447982 517951.2157702772),영통동
SL_3153,37.260932,127.079907,정상,1997,POINT (207088.2777992258 517974.2050196211),영통동
SL_3154,37.261232,127.080186,정상,1997,POINT (207112.99873158836 518007.5207251309),영통동
SL_3155,37.261497,127.080437,정상,1997,POINT (207135.23900380815 518036.95000358904),영통동
SL_3156,37.261819,127.080705,정상,1997,POINT (207158.9817207143 518072.7066357834),영통동
SL_3157,37.261186,127.080879,정상,1997,POINT (207174.47653153457 518002.46784032695),영통동
SL_3158,37.262112,127.080948,정상,1997,POINT (207180.5093583338 518105.2429449684),영통동
SL_3159,37.260939,127.080645,정상,1997,POINT (207153.74261509205 517975.0374305892),영통동
SL_3160,37.26068,127.080391,정상,1997,POINT (207131.23555649852 517946.27377534384),영통동
SL_3161,37.260405,127.08014,정상,1997,POINT (207108.9959688597 517915.7346863496),영통동
SL_3162,37.260076,127.07981,정상,1997,POINT (207079.7533769292 517879.19668713806),영통동
SL_3163,37.259725,127.079485,정상,1997,POINT (207050.95612088306 517840.21754871734),영통동
SL_3164,37.259417,127.079189,정상,1997,POINT (207024.7271484795 517806.0129131618),영통동
SL_3165,37.259889,127.074376,정상,1997,POINT (206597.73252575807 517858.05026996636),영통동
SL_3166,37.261103,127.077478,정상,1997,POINT (206872.7939091017 517993.00386689766),영통동
SL_3167,37.260848,127.077908,정상,1997,POINT (206910.96096299787 517964.7346277243),영통동
SL_3168,37.260634,127.078261,정상,1997,POINT (206942.29407158538 517941.0101965227),영통동
SL_3169,37.260442,127.078584,정상,1997,POINT (206970.9641135646 517919.72528887494),영통동
SL_3170,37.260192,127.078996,정상,1997,POINT (207007.53463356267 517892.01007801644),영통동
SL_3171,37.260433,127.079061,정상,1997,POINT (207013.27827452536 517918.7616890599),영통동
SL_3172,37.260665,127.078666,정상,1997,POINT (206978.21752968017 517944.480443188),영통동
SL_3173,37.260886,127.078317,정상,1997,POINT (206947.23851594323 517968.98191216163),영통동
SL_3174,37.26108,127.077988,정상,1997,POINT (206918.03628059672 517990.4884286113),영통동
SL_3175,37.261344,127.077545,정상,1997,POINT (206878.71532138385 518019.75553473487),영통동
SL_3176,37.260069,127.074762,정상,1997,POINT (206631.95796635697 517878.05410886585),영통동
SL_3177,37.261576,127.077174,정상,1997,POINT (206845.7843513811 518045.47658954706),영통동
SL_3178,37.262079,127.07676,정상,1997,POINT (206809.01484708008 518101.2709599462),영통동
SL_3179,37.261777,127.076559,정상,1997,POINT (206791.21220504656 518067.7397758226),영통동
SL_3180,37.261455,127.076393,정상,1997,POINT (206776.5159212622 518031.9914855795),영통동
SL_3181,37.261196,127.07617,정상,1997,POINT (206756.75762098064 518003.2310538102),영통동
SL_3182,37.260976,127.075905,정상,1997,POINT (206733.27003615623 517978.7960009034),영통동
SL_3183,37.260742,127.075583,정상,1997,POINT (206704.7272671256 517952.8032190477),영통동
SL_3184,37.260555,127.075242,정상,1997,POINT (206674.49473906864 517932.0253754896),영통동
SL_3185,37.260382,127.074887,정상,1997,POINT (206643.0189301636 517912.80041459703),영통동
SL_3186,37.260244,127.07516,정상,1997,POINT (206667.2481736152 517897.50402072445),영통동
SL_3187,37.260406,127.075479,정상,1997,POINT (206695.53149878545 517915.5057162633),영통동
SL_3188,37.260613,127.075854,정상,1997,POINT (206728.778293563 517938.50570317684),영통동
SL_3189,37.260838,127.076172,정상,1997,POINT (206756.9670142007 517963.4994375916),영통동
SL_3190,37.261117,127.076508,정상,1997,POINT (206786.7474379575 517994.4876172936),영통동
SL_3191,37.261344,127.076756,정상,1997,POINT (206808.7261890325 518019.69847544015),영통동
SL_3192,37.261295,127.077154,정상,1997,POINT (206844.03566029895 518014.28903916746),영통동
SL_3193,37.253914,127.072406,정상,1997,POINT (206423.48542002976 517194.7943856721),영통동
SL_3194,37.255589,127.073698,정상,1997,POINT (206537.96023809616 517380.77845103084),영통동
SL_3195,37.255798,127.073899,정상,1997,POINT (206555.7734144021 517403.98769000976),영통동
SL_3196,37.255965,127.07406,정상,1997,POINT (206570.04164431896 517422.5329264789),영통동
SL_3197,37.256143,127.074198,정상,1997,POINT (206582.26847265614 517442.2973951799),영통동
SL_3198,37.256343,127.074381,정상,1997,POINT (206598.48536507203 517464.50663328293),영통동
SL_3199,37.256487,127.07444,정상,1997,POINT (206603.70680247212 517480.4922253778),영통동
SL_3200,37.256638,127.074179,정상,1997,POINT (206580.53988298852 517497.2324009581),영통동
SL_3201,37.256855,127.073829,정상,1997,POINT (206549.4720216232 517521.2913221994),영통동
SL_3202,37.25706,127.073483,정상,1997,POINT (206518.76021692055 517544.0188446557),영통동
SL_3203,37.257294,127.073089,정상,1997,POINT (206483.78796952753 517569.9616828741),영통동
SL_3204,37.254078,127.07257,정상,1997,POINT (206438.02069768045 517213.00664731),영통동
