SIGNGU,TYPE,AREA_ID,GOMTR_TYPE,PXL_CRDNT,PLAC_CNT
수원시,Feature,다사58bb17bb,Polygon,"[[[127.03481879428656, 37.2577283976311], [127.03480493624532, 37.25998183195189], [127.03762421620984, 37.25999287565772], [127.03763799027276, 37.257739440441185], [127.03481879428656, 37.2577283976311]]]",4
수원시,Feature,다사58bb18aa,Polygon,"[[[127.03480493624532, 37.25998183195189], [127.03479107666182, 37.26223526540849], [127.03761044061397, 37.26224631001012], [127.03762421620984, 37.25999287565772], [127.03480493624532, 37.25998183195189]]]",2
수원시,Feature,다사58bb18ab,Polygon,"[[[127.03479107666182, 37.26223526540849], [127.03477721553588, 37.26448869800087], [127.03759666348502, 37.26449974349835], [127.03761044061397, 37.26224631001012], [127.03479107666182, 37.26223526540849]]]",5
수원시,Feature,다사58bb18ba,Polygon,"[[[127.03477721553588, 37.26448869800087], [127.03476335286729, 37.266742129729025], [127.0375828848228, 37.266753176122414], [127.03759666348502, 37.26449974349835], [127.03477721553588, 37.26448869800087]]]",1
수원시,Feature,다사58bb18bb,Polygon,"[[[127.03476335286729, 37.266742129729025], [127.0347494886559, 37.26899556059291], [127.03756910462711, 37.26900660788227], [127.0375828848228, 37.266753176122414], [127.03476335286729, 37.266742129729025]]]",1
수원시,Feature,다사58bb19aa,Polygon,"[[[127.0347494886559, 37.26899556059291], [127.03473562290151, 37.27124899059254], [127.03755532289776, 37.2712600387779], [127.03756910462711, 37.26900660788227], [127.0347494886559, 37.26899556059291]]]",2
수원시,Feature,다사58bb19ab,Polygon,"[[[127.03473562290151, 37.27124899059254], [127.034721755604, 37.27350241972787], [127.03754153963462, 37.273513468809305], [127.03755532289776, 37.2712600387779], [127.03473562290151, 37.27124899059254]]]",1
수원시,Feature,다사58bb19ba,Polygon,"[[[127.034721755604, 37.27350241972787], [127.0347078867631, 37.27575584799891], [127.03752775483748, 37.27576689797645], [127.03754153963462, 37.273513468809305], [127.034721755604, 37.27350241972787]]]",5
수원시,Feature,다사58bb19bb,Polygon,"[[[127.0347078867631, 37.27575584799891], [127.03469401637868, 37.27800927540561], [127.03751396850618, 37.278020326279325], [127.03752775483748, 37.27576689797645], [127.0347078867631, 37.27575584799891]]]",1
수원시,Feature,다사58bb20aa,Polygon,"[[[127.03469401637868, 37.27800927540561], [127.03468014445056, 37.280262701947954], [127.03750018064049, 37.2802737537179], [127.03751396850618, 37.278020326279325], [127.03469401637868, 37.27800927540561]]]",4
수원시,Feature,다사58bb20ab,Polygon,"[[[127.03468014445056, 37.280262701947954], [127.03466627097853, 37.28251612762596], [127.03748639124031, 37.28252718029217], [127.03750018064049, 37.2802737537179], [127.03468014445056, 37.280262701947954]]]",0
수원시,Feature,다사58bb20ba,Polygon,"[[[127.03466627097853, 37.28251612762596], [127.03465239596245, 37.284769552439556], [127.03747260030539, 37.28478060600211], [127.03748639124031, 37.28252718029217], [127.03466627097853, 37.28251612762596]]]",3
수원시,Feature,다사58bb20bb,Polygon,"[[[127.03465239596245, 37.284769552439556], [127.03463851940212, 37.28702297638876], [127.03745880783558, 37.287034030847686], [127.03747260030539, 37.28478060600211], [127.03465239596245, 37.284769552439556]]]",1
수원시,Feature,다사58bb21aa,Polygon,"[[[127.03463851940212, 37.28702297638876], [127.03462464129736, 37.28927639947354], [127.03744501383069, 37.2892874548289], [127.03745880783558, 37.287034030847686], [127.03463851940212, 37.28702297638876]]]",0
수원시,Feature,다사58bb21ab,Polygon,"[[[127.03462464129736, 37.28927639947354], [127.03461076164795, 37.29152982169389], [127.03743121829056, 37.291540877945735], [127.03744501383069, 37.2892874548289], [127.03462464129736, 37.28927639947354]]]",0
수원시,Feature,다사58bb21ba,Polygon,"[[[127.03461076164795, 37.29152982169389], [127.0345968804538, 37.293783243049766], [127.03741742121501, 37.29379430019816], [127.03743121829056, 37.291540877945735], [127.03461076164795, 37.29152982169389]]]",2
수원시,Feature,다사58bb21bb,Polygon,"[[[127.0345968804538, 37.293783243049766], [127.03458299771468, 37.29603666354117], [127.03740362260383, 37.29604772158615], [127.03741742121501, 37.29379430019816], [127.0345968804538, 37.293783243049766]]]",4
수원시,Feature,다사58bb22aa,Polygon,"[[[127.03458299771468, 37.29603666354117], [127.03456911343038, 37.29829008316808], [127.03738982245686, 37.29830114210969], [127.03740362260383, 37.29604772158615], [127.03458299771468, 37.29603666354117]]]",1
수원시,Feature,다사58bb22ab,Polygon,"[[[127.03456911343038, 37.29829008316808], [127.03455522760075, 37.30054350193047], [127.03737602077392, 37.30055456176879], [127.03738982245686, 37.29830114210969], [127.03456911343038, 37.29829008316808]]]",0
수원시,Feature,다사58bb22ba,Polygon,"[[[127.03455522760075, 37.30054350193047], [127.03454134022562, 37.30279691982833], [127.03736221755484, 37.30280798056339], [127.03737602077392, 37.30055456176879], [127.03455522760075, 37.30054350193047]]]",0
수원시,Feature,다사58bb22bb,Polygon,"[[[127.03454134022562, 37.30279691982833], [127.03452745130478, 37.30505033686163], [127.03734841279945, 37.3050613984935], [127.03736221755484, 37.30280798056339], [127.03454134022562, 37.30279691982833]]]",0
수원시,Feature,다사58bb23aa,Polygon,"[[[127.03452745130478, 37.30505033686163], [127.03451356083806, 37.30730375303037], [127.03733460650751, 37.30731481555909], [127.03734841279945, 37.3050613984935], [127.03452745130478, 37.30505033686163]]]",0
수원시,Feature,다사58bb23ab,Polygon,"[[[127.03451356083806, 37.30730375303037], [127.03449966882529, 37.3095571683345], [127.0373207986789, 37.30956823176013], [127.03733460650751, 37.30731481555909], [127.03451356083806, 37.30730375303037]]]",2
수원시,Feature,다사58bb23ba,Polygon,"[[[127.03449966882529, 37.3095571683345], [127.03448577526629, 37.311810582774044], [127.03730698931344, 37.31182164709663], [127.0373207986789, 37.30956823176013], [127.03449966882529, 37.3095571683345]]]",2
수원시,Feature,다사58bb23bb,Polygon,"[[[127.03448577526629, 37.311810582774044], [127.03447188016085, 37.31406399634894], [127.03729317841089, 37.31407506156854], [127.03730698931344, 37.31182164709663], [127.03448577526629, 37.311810582774044]]]",0
수원시,Feature,다사58bb24aa,Polygon,"[[[127.03447188016085, 37.31406399634894], [127.03445798350883, 37.3163174090592], [127.03727936597114, 37.316328475175865], [127.03729317841089, 37.31407506156854], [127.03447188016085, 37.31406399634894]]]",0
수원시,Feature,다사58bb24ab,Polygon,"[[[127.03445798350883, 37.3163174090592], [127.03444408531003, 37.31857082090478], [127.037265551994, 37.31858188791857], [127.03727936597114, 37.316328475175865], [127.03445798350883, 37.3163174090592]]]",0
수원시,Feature,다사58bb24ba,Polygon,"[[[127.03444408531003, 37.31857082090478], [127.03443018556428, 37.32082423188569], [127.03725173647925, 37.320835299796656], [127.037265551994, 37.31858188791857], [127.03444408531003, 37.31857082090478]]]",0
수원시,Feature,다사58bb24bb,Polygon,"[[[127.03443018556428, 37.32082423188569], [127.03441628427136, 37.32307764200189], [127.03723791942673, 37.32308871081007], [127.03725173647925, 37.320835299796656], [127.03443018556428, 37.32082423188569]]]",0
수원시,Feature,다사58bb25aa,Polygon,"[[[127.03441628427136, 37.32307764200189], [127.03440238143114, 37.32533105125337], [127.03722410083628, 37.32534212095883], [127.03723791942673, 37.32308871081007], [127.03441628427136, 37.32307764200189]]]",0
수원시,Feature,다사58bb25ab,Polygon,"[[[127.03440238143114, 37.32533105125337], [127.0343884770434, 37.3275844596401], [127.03721028070768, 37.32759553024289], [127.03722410083628, 37.32534212095883], [127.03440238143114, 37.32533105125337]]]",1
수원시,Feature,다사58bb25ba,Polygon,"[[[127.0343884770434, 37.3275844596401], [127.03437457110799, 37.329837867162084], [127.0371964590408, 37.32984893866224], [127.03721028070768, 37.32759553024289], [127.0343884770434, 37.3275844596401]]]",0
수원시,Feature,다사58bb25bb,Polygon,"[[[127.03437457110799, 37.329837867162084], [127.0343606636247, 37.33209127381928], [127.0371826358354, 37.332102346216885], [127.0371964590408, 37.32984893866224], [127.03437457110799, 37.329837867162084]]]",0
수원시,Feature,다사58bb26aa,Polygon,"[[[127.0343606636247, 37.33209127381928], [127.03434675459336, 37.33434467961168], [127.03716881109135, 37.334355752906774], [127.0371826358354, 37.332102346216885], [127.0343606636247, 37.33209127381928]]]",0
수원시,Feature,다사58bb26ab,Polygon,"[[[127.03434675459336, 37.33434467961168], [127.03433284401382, 37.336598084539276], [127.03715498480845, 37.3366091587319], [127.03716881109135, 37.334355752906774], [127.03434675459336, 37.33434467961168]]]",0
수원시,Feature,다사59aa15ba,Polygon,"[[[127.03776188788724, 37.23745848460904], [127.03774812761255, 37.23971192760201], [127.04056665363987, 37.23972289616817], [127.04058033002015, 37.23746945228537], [127.03776188788724, 37.23745848460904]]]",0
수원시,Feature,다사59aa15bb,Polygon,"[[[127.03774812761255, 37.23971192760201], [127.03773436580654, 37.241965369731005], [127.04055297573763, 37.241976339187055], [127.04056665363987, 37.23972289616817], [127.03774812761255, 37.23971192760201]]]",0
수원시,Feature,다사59aa16aa,Polygon,"[[[127.03773436580654, 37.241965369731005], [127.03772060246904, 37.244218810996], [127.04053929631323, 37.24422978134199], [127.04055297573763, 37.241976339187055], [127.03773436580654, 37.241965369731005]]]",0
수원시,Feature,다사59aa16ab,Polygon,"[[[127.03772060246904, 37.244218810996], [127.03770683759986, 37.24647225139701], [127.04052561536649, 37.24648322263299], [127.04053929631323, 37.24422978134199], [127.03772060246904, 37.244218810996]]]",3
수원시,Feature,다사59aa16ba,Polygon,"[[[127.03770683759986, 37.24647225139701], [127.03769307119886, 37.24872569093398], [127.04051193289727, 37.24873666306], [127.04052561536649, 37.24648322263299], [127.03770683759986, 37.24647225139701]]]",4
수원시,Feature,다사59aa16bb,Polygon,"[[[127.03769307119886, 37.24872569093398], [127.03767930326583, 37.2509791296069], [127.04049824890535, 37.25099010262301], [127.04051193289727, 37.24873666306], [127.03769307119886, 37.24872569093398]]]",0
수원시,Feature,다사59aa17aa,Polygon,"[[[127.03767930326583, 37.2509791296069], [127.03766553380058, 37.25323256741576], [127.04048456339055, 37.253243541322014], [127.04049824890535, 37.25099010262301], [127.03767930326583, 37.2509791296069]]]",7
수원시,Feature,다사59aa17ab,Polygon,"[[[127.03766553380058, 37.25323256741576], [127.03765176280295, 37.25548600436052], [127.04047087635273, 37.25549697915699], [127.04048456339055, 37.253243541322014], [127.03766553380058, 37.25323256741576]]]",4
수원시,Feature,다사59aa17ba,Polygon,"[[[127.03765176280295, 37.25548600436052], [127.03763799027276, 37.257739440441185], [127.04045718779169, 37.257750416127905], [127.04047087635273, 37.25549697915699], [127.03765176280295, 37.25548600436052]]]",6
수원시,Feature,다사59aa17bb,Polygon,"[[[127.03763799027276, 37.257739440441185], [127.03762421620984, 37.25999287565772], [127.04044349770724, 37.260003852234746], [127.04045718779169, 37.257750416127905], [127.03763799027276, 37.257739440441185]]]",6
수원시,Feature,다사59aa18aa,Polygon,"[[[127.03762421620984, 37.25999287565772], [127.03761044061397, 37.26224631001012], [127.04042980609923, 37.2622572874775], [127.04044349770724, 37.260003852234746], [127.03762421620984, 37.25999287565772]]]",0
수원시,Feature,다사59aa18ab,Polygon,"[[[127.03761044061397, 37.26224631001012], [127.03759666348502, 37.26449974349835], [127.04041611296745, 37.26451072185614], [127.04042980609923, 37.2622572874775], [127.03761044061397, 37.26224631001012]]]",4
수원시,Feature,다사59aa18ba,Polygon,"[[[127.03759666348502, 37.26449974349835], [127.0375828848228, 37.266753176122414], [127.04040241831174, 37.266764155370666], [127.04041611296745, 37.26451072185614], [127.03759666348502, 37.26449974349835]]]",3
수원시,Feature,다사59aa18bb,Polygon,"[[[127.0375828848228, 37.266753176122414], [127.03756910462711, 37.26900660788227], [127.04038872213194, 37.26901758802103], [127.04040241831174, 37.266764155370666], [127.0375828848228, 37.266753176122414]]]",1
수원시,Feature,다사59aa19aa,Polygon,"[[[127.03756910462711, 37.26900660788227], [127.03755532289776, 37.2712600387779], [127.04037502442782, 37.27127101980723], [127.04038872213194, 37.26901758802103], [127.03756910462711, 37.26900660788227]]]",0
수원시,Feature,다사59aa19ab,Polygon,"[[[127.03755532289776, 37.2712600387779], [127.03754153963462, 37.273513468809305], [127.04036132519926, 37.273524450729255], [127.04037502442782, 37.27127101980723], [127.03755532289776, 37.2712600387779]]]",6
수원시,Feature,다사59aa19ba,Polygon,"[[[127.03754153963462, 37.273513468809305], [127.03752775483748, 37.27576689797645], [127.04034762444604, 37.275777880787075], [127.04036132519926, 37.273524450729255], [127.03754153963462, 37.273513468809305]]]",7
수원시,Feature,다사59aa19bb,Polygon,"[[[127.03752775483748, 37.27576689797645], [127.03751396850618, 37.278020326279325], [127.04033392216802, 37.27803130998067], [127.04034762444604, 37.275777880787075], [127.03752775483748, 37.27576689797645]]]",4
수원시,Feature,다사59aa20aa,Polygon,"[[[127.03751396850618, 37.278020326279325], [127.03750018064049, 37.2802737537179], [127.04032021836498, 37.280284738310016], [127.04033392216802, 37.27803130998067], [127.03751396850618, 37.278020326279325]]]",5
수원시,Feature,다사59aa20ab,Polygon,"[[[127.03750018064049, 37.2802737537179], [127.03748639124031, 37.28252718029217], [127.04030651303678, 37.282538165775115], [127.04032021836498, 37.280284738310016], [127.03750018064049, 37.2802737537179]]]",0
수원시,Feature,다사59aa20ba,Polygon,"[[[127.03748639124031, 37.28252718029217], [127.03747260030539, 37.28478060600211], [127.0402928061832, 37.28479159237593], [127.04030651303678, 37.282538165775115], [127.03748639124031, 37.28252718029217]]]",6
수원시,Feature,다사59aa20bb,Polygon,"[[[127.03747260030539, 37.28478060600211], [127.03745880783558, 37.287034030847686], [127.04027909780412, 37.28704501811245], [127.0402928061832, 37.28479159237593], [127.03747260030539, 37.28478060600211]]]",3
수원시,Feature,다사59aa21aa,Polygon,"[[[127.03745880783558, 37.287034030847686], [127.03744501383069, 37.2892874548289], [127.0402653878993, 37.28929844298464], [127.04027909780412, 37.28704501811245], [127.03745880783558, 37.287034030847686]]]",0
수원시,Feature,다사59aa21ab,Polygon,"[[[127.03744501383069, 37.2892874548289], [127.03743121829056, 37.291540877945735], [127.04025167646857, 37.29155186699251], [127.0402653878993, 37.28929844298464], [127.03744501383069, 37.2892874548289]]]",0
수원시,Feature,다사59aa21ba,Polygon,"[[[127.03743121829056, 37.291540877945735], [127.03741742121501, 37.29379430019816], [127.0402379635118, 37.293805290136014], [127.04025167646857, 37.29155186699251], [127.03743121829056, 37.291540877945735]]]",1
수원시,Feature,다사59aa21bb,Polygon,"[[[127.03741742121501, 37.29379430019816], [127.03740362260383, 37.29604772158615], [127.04022424902878, 37.29605871241516], [127.0402379635118, 37.293805290136014], [127.03741742121501, 37.29379430019816]]]",1
수원시,Feature,다사59aa22aa,Polygon,"[[[127.03740362260383, 37.29604772158615], [127.03738982245686, 37.29830114210969], [127.04021053301932, 37.298312133829896], [127.04022424902878, 37.29605871241516], [127.03740362260383, 37.29604772158615]]]",2
수원시,Feature,다사59aa22ab,Polygon,"[[[127.03738982245686, 37.29830114210969], [127.03737602077392, 37.30055456176879], [127.04019681548326, 37.300565554380235], [127.04021053301932, 37.298312133829896], [127.03738982245686, 37.29830114210969]]]",0
수원시,Feature,다사59aa22ba,Polygon,"[[[127.03737602077392, 37.30055456176879], [127.03736221755484, 37.30280798056339], [127.04018309642042, 37.30281897406614], [127.04019681548326, 37.300565554380235], [127.03737602077392, 37.30055456176879]]]",0
수원시,Feature,다사59aa22bb,Polygon,"[[[127.03736221755484, 37.30280798056339], [127.03734841279945, 37.3050613984935], [127.04016937583062, 37.3050723928876], [127.04018309642042, 37.30281897406614], [127.03736221755484, 37.30280798056339]]]",1
수원시,Feature,다사59aa23aa,Polygon,"[[[127.03734841279945, 37.3050613984935], [127.03733460650751, 37.30731481555909], [127.04015565371367, 37.30732581084459], [127.04016937583062, 37.3050723928876], [127.03734841279945, 37.3050613984935]]]",0
수원시,Feature,다사59aa23ab,Polygon,"[[[127.03733460650751, 37.30731481555909], [127.0373207986789, 37.30956823176013], [127.04014193006938, 37.30957922793709], [127.04015565371367, 37.30732581084459], [127.03733460650751, 37.30731481555909]]]",8
수원시,Feature,다사59aa23ba,Polygon,"[[[127.0373207986789, 37.30956823176013], [127.03730698931344, 37.31182164709663], [127.04012820489763, 37.311832644165094], [127.04014193006938, 37.30957922793709], [127.0373207986789, 37.30956823176013]]]",3
수원시,Feature,다사59aa23bb,Polygon,"[[[127.03730698931344, 37.31182164709663], [127.03729317841089, 37.31407506156854], [127.04011447819818, 37.31408605952857], [127.04012820489763, 37.311832644165094], [127.03730698931344, 37.31182164709663]]]",1
수원시,Feature,다사59aa24aa,Polygon,"[[[127.03729317841089, 37.31407506156854], [127.03727936597114, 37.316328475175865], [127.04010074997088, 37.3163394740275], [127.04011447819818, 37.31408605952857], [127.03729317841089, 37.31407506156854]]]",0
수원시,Feature,다사59aa24ab,Polygon,"[[[127.03727936597114, 37.316328475175865], [127.037265551994, 37.31858188791857], [127.04008702021555, 37.31859288766188], [127.04010074997088, 37.3163394740275], [127.03727936597114, 37.316328475175865]]]",0
수원시,Feature,다사59aa24ba,Polygon,"[[[127.037265551994, 37.31858188791857], [127.03725173647925, 37.320835299796656], [127.04007328893199, 37.32084630043167], [127.04008702021555, 37.31859288766188], [127.037265551994, 37.31858188791857]]]",0
수원시,Feature,다사59aa24bb,Polygon,"[[[127.03725173647925, 37.320835299796656], [127.03723791942673, 37.32308871081007], [127.04005955612006, 37.32309971233686], [127.04007328893199, 37.32084630043167], [127.03725173647925, 37.320835299796656]]]",0
수원시,Feature,다사59aa25aa,Polygon,"[[[127.03723791942673, 37.32308871081007], [127.03722410083628, 37.32534212095883], [127.04004582177954, 37.32535312337744], [127.04005955612006, 37.32309971233686], [127.03723791942673, 37.32308871081007]]]",0
수원시,Feature,다사59aa25ab,Polygon,"[[[127.03722410083628, 37.32534212095883], [127.03721028070768, 37.32759553024289], [127.04003208591028, 37.32760653355337], [127.04004582177954, 37.32535312337744], [127.03722410083628, 37.32534212095883]]]",0
수원시,Feature,다사59aa25ba,Polygon,"[[[127.03721028070768, 37.32759553024289], [127.0371964590408, 37.32984893866224], [127.04001834851208, 37.32985994286467], [127.04003208591028, 37.32760653355337], [127.03721028070768, 37.32759553024289]]]",0
수원시,Feature,다사59ab15ba,Polygon,"[[[127.04058033002015, 37.23746945228537], [127.04056665363987, 37.23972289616817], [127.04338518118917, 37.2397337976544], [127.04339877367482, 37.2374803528872], [127.04058033002015, 37.23746945228537]]]",0
수원시,Feature,다사59ab15bb,Polygon,"[[[127.04056665363987, 37.23972289616817], [127.04055297573763, 37.241976339187055], [127.04337158719086, 37.24198724155772], [127.04338518118917, 37.2397337976544], [127.04056665363987, 37.23972289616817]]]",5
수원시,Feature,다사59ab16aa,Polygon,"[[[127.04055297573763, 37.241976339187055], [127.04053929631323, 37.24422978134199], [127.04335799167973, 37.244240684597166], [127.04337158719086, 37.24198724155772], [127.04055297573763, 37.241976339187055]]]",0
수원시,Feature,다사59ab16ab,Polygon,"[[[127.04053929631323, 37.24422978134199], [127.04052561536649, 37.24648322263299], [127.04334439465562, 37.24649412677271], [127.04335799167973, 37.244240684597166], [127.04053929631323, 37.24422978134199]]]",2
수원시,Feature,다사59ab16ba,Polygon,"[[[127.04052561536649, 37.24648322263299], [127.04051193289727, 37.24873666306], [127.04333079611835, 37.24874756808431], [127.04334439465562, 37.24649412677271], [127.04052561536649, 37.24648322263299]]]",6
수원시,Feature,다사59ab16bb,Polygon,"[[[127.04051193289727, 37.24873666306], [127.04049824890535, 37.25099010262301], [127.04331719606773, 37.251001008531986], [127.04333079611835, 37.24874756808431], [127.04051193289727, 37.24873666306]]]",3
수원시,Feature,다사59ab17aa,Polygon,"[[[127.04049824890535, 37.25099010262301], [127.04048456339055, 37.253243541322014], [127.04330359450357, 37.25325444811568], [127.04331719606773, 37.251001008531986], [127.04049824890535, 37.25099010262301]]]",4
수원시,Feature,다사59ab17ab,Polygon,"[[[127.04048456339055, 37.253243541322014], [127.04047087635273, 37.25549697915699], [127.04328999142572, 37.255507886835424], [127.04330359450357, 37.25325444811568], [127.04048456339055, 37.253243541322014]]]",3
수원시,Feature,다사59ab17ba,Polygon,"[[[127.04047087635273, 37.25549697915699], [127.04045718779169, 37.257750416127905], [127.04327638683401, 37.25776132469114], [127.04328999142572, 37.255507886835424], [127.04047087635273, 37.25549697915699]]]",7
수원시,Feature,다사59ab17bb,Polygon,"[[[127.04045718779169, 37.257750416127905], [127.04044349770724, 37.260003852234746], [127.04326278072823, 37.26001476168285], [127.04327638683401, 37.25776132469114], [127.04045718779169, 37.257750416127905]]]",4
수원시,Feature,다사59ab18aa,Polygon,"[[[127.04044349770724, 37.260003852234746], [127.04042980609923, 37.2622572874775], [127.04324917310824, 37.26226819781052], [127.04326278072823, 37.26001476168285], [127.04044349770724, 37.260003852234746]]]",0
수원시,Feature,다사59ab18ab,Polygon,"[[[127.04042980609923, 37.2622572874775], [127.04041611296745, 37.26451072185614], [127.04323556397382, 37.264521633074125], [127.04324917310824, 37.26226819781052], [127.04042980609923, 37.2622572874775]]]",2
수원시,Feature,다사59ab18ba,Polygon,"[[[127.04041611296745, 37.26451072185614], [127.04040241831174, 37.266764155370666], [127.04322195332483, 37.26677506747367], [127.04323556397382, 37.264521633074125], [127.04041611296745, 37.26451072185614]]]",2
수원시,Feature,다사59ab18bb,Polygon,"[[[127.04040241831174, 37.266764155370666], [127.04038872213194, 37.26901758802103], [127.04320834116105, 37.26902850100909], [127.04322195332483, 37.26677506747367], [127.04040241831174, 37.266764155370666]]]",1
수원시,Feature,다사59ab19aa,Polygon,"[[[127.04038872213194, 37.26901758802103], [127.04037502442782, 37.27127101980723], [127.04319472748236, 37.27128193368042], [127.04320834116105, 37.26902850100909], [127.04038872213194, 37.26901758802103]]]",4
수원시,Feature,다사59ab19ab,Polygon,"[[[127.04037502442782, 37.27127101980723], [127.04036132519926, 37.273524450729255], [127.04318111228856, 37.27353536548761], [127.04319472748236, 37.27128193368042], [127.04037502442782, 37.27127101980723]]]",9
수원시,Feature,다사59ab19ba,Polygon,"[[[127.04036132519926, 37.273524450729255], [127.04034762444604, 37.275777880787075], [127.04316749557944, 37.27578879643065], [127.04318111228856, 37.27353536548761], [127.04036132519926, 37.273524450729255]]]",3
수원시,Feature,다사59ab19bb,Polygon,"[[[127.04034762444604, 37.275777880787075], [127.04033392216802, 37.27803130998067], [127.04315387735487, 37.27804222650952], [127.04316749557944, 37.27578879643065], [127.04034762444604, 37.275777880787075]]]",5
수원시,Feature,다사59ab20aa,Polygon,"[[[127.04033392216802, 37.27803130998067], [127.04032021836498, 37.280284738310016], [127.04314025761465, 37.2802956557242], [127.04315387735487, 37.27804222650952], [127.04033392216802, 37.27803130998067]]]",6
수원시,Feature,다사59ab20ab,Polygon,"[[[127.04032021836498, 37.280284738310016], [127.04030651303678, 37.282538165775115], [127.04312663635862, 37.282549084074674], [127.04314025761465, 37.2802956557242], [127.04032021836498, 37.280284738310016]]]",1
수원시,Feature,다사59ab20ba,Polygon,"[[[127.04030651303678, 37.282538165775115], [127.0402928061832, 37.28479159237593], [127.04311301358658, 37.28480251156092], [127.04312663635862, 37.282549084074674], [127.04030651303678, 37.282538165775115]]]",0
수원시,Feature,다사59ab20bb,Polygon,"[[[127.0402928061832, 37.28479159237593], [127.04027909780412, 37.28704501811245], [127.04309938929836, 37.287055938182924], [127.04311301358658, 37.28480251156092], [127.0402928061832, 37.28479159237593]]]",3
수원시,Feature,다사59ab21aa,Polygon,"[[[127.04027909780412, 37.28704501811245], [127.0402653878993, 37.28929844298464], [127.04308576349378, 37.28930936394065], [127.04309938929836, 37.287055938182924], [127.04027909780412, 37.28704501811245]]]",2
수원시,Feature,다사59ab21ab,Polygon,"[[[127.0402653878993, 37.28929844298464], [127.04025167646857, 37.29155186699251], [127.04307213617267, 37.291562788834106], [127.04308576349378, 37.28930936394065], [127.0402653878993, 37.28929844298464]]]",2
수원시,Feature,다사59ab21ba,Polygon,"[[[127.04025167646857, 37.29155186699251], [127.0402379635118, 37.293805290136014], [127.04305850733485, 37.29381621286326], [127.04307213617267, 37.291562788834106], [127.04025167646857, 37.29155186699251]]]",1
수원시,Feature,다사59ab21bb,Polygon,"[[[127.0402379635118, 37.293805290136014], [127.04022424902878, 37.29605871241516], [127.04304487698016, 37.296069636028086], [127.04305850733485, 37.29381621286326], [127.0402379635118, 37.293805290136014]]]",2
수원시,Feature,다사59ab22aa,Polygon,"[[[127.04022424902878, 37.29605871241516], [127.04021053301932, 37.298312133829896], [127.0430312451084, 37.29832305832857], [127.04304487698016, 37.296069636028086], [127.04022424902878, 37.29605871241516]]]",6
수원시,Feature,다사59ab22ab,Polygon,"[[[127.04021053301932, 37.298312133829896], [127.04019681548326, 37.300565554380235], [127.04301761171938, 37.30057647976471], [127.0430312451084, 37.29832305832857], [127.04021053301932, 37.298312133829896]]]",1
수원시,Feature,다사59ab22ba,Polygon,"[[[127.04019681548326, 37.300565554380235], [127.04018309642042, 37.30281897406614], [127.04300397681295, 37.30282990033646], [127.04301761171938, 37.30057647976471], [127.04019681548326, 37.300565554380235]]]",2
수원시,Feature,다사59ab22bb,Polygon,"[[[127.04018309642042, 37.30281897406614], [127.04016937583062, 37.3050723928876], [127.04299034038891, 37.30508332004382], [127.04300397681295, 37.30282990033646], [127.04018309642042, 37.30281897406614]]]",1
수원시,Feature,다사59ab23aa,Polygon,"[[[127.04016937583062, 37.3050723928876], [127.04015565371367, 37.30732581084459], [127.04297670244712, 37.30733673888677], [127.04299034038891, 37.30508332004382], [127.04016937583062, 37.3050723928876]]]",4
수원시,Feature,다사59ab23ab,Polygon,"[[[127.04015565371367, 37.30732581084459], [127.04014193006938, 37.30957922793709], [127.04296306298737, 37.30959015686527], [127.04297670244712, 37.30733673888677], [127.04015565371367, 37.30732581084459]]]",3
수원시,Feature,다사59ab23ba,Polygon,"[[[127.04014193006938, 37.30957922793709], [127.04012820489763, 37.311832644165094], [127.0429494220095, 37.311843573979324], [127.04296306298737, 37.30959015686527], [127.04014193006938, 37.30957922793709]]]",1
수원시,Feature,다사59ab23bb,Polygon,"[[[127.04012820489763, 37.311832644165094], [127.04011447819818, 37.31408605952857], [127.0429357795133, 37.31409699022892], [127.0429494220095, 37.311843573979324], [127.04012820489763, 37.311832644165094]]]",0
수원시,Feature,다사59ab24aa,Polygon,"[[[127.04011447819818, 37.31408605952857], [127.04010074997088, 37.3163394740275], [127.04292213549864, 37.31635040561402], [127.0429357795133, 37.31409699022892], [127.04011447819818, 37.31408605952857]]]",0
수원시,Feature,다사59ab24ab,Polygon,"[[[127.04010074997088, 37.3163394740275], [127.04008702021555, 37.31859288766188], [127.0429084899653, 37.31860382013459], [127.04292213549864, 37.31635040561402], [127.04010074997088, 37.3163394740275]]]",0
수원시,Feature,다사59ab24ba,Polygon,"[[[127.04008702021555, 37.31859288766188], [127.04007328893199, 37.32084630043167], [127.04289484291313, 37.32085723379065], [127.0429084899653, 37.31860382013459], [127.04008702021555, 37.31859288766188]]]",0
수원시,Feature,다사59ab24bb,Polygon,"[[[127.04007328893199, 37.32084630043167], [127.04005955612006, 37.32309971233686], [127.04288119434194, 37.32311064658216], [127.04289484291313, 37.32085723379065], [127.04007328893199, 37.32084630043167]]]",0
수원시,Feature,다사59ba14bb,Polygon,"[[[127.04343954205773, 37.23072001340259], [127.04342595410891, 37.23297346076127], [127.0462442315145, 37.23298429253076], [127.04625773559651, 37.23073084429326], [127.04343954205773, 37.23072001340259]]]",0
수원시,Feature,다사59ba15aa,Polygon,"[[[127.04342595410891, 37.23297346076127], [127.04341236464802, 37.23522690725615], [127.04623072592972, 37.235237739904484], [127.0462442315145, 37.23298429253076], [127.04342595410891, 37.23297346076127]]]",3
