year,month,day,hour,주야,요일,city,district,accident_type,lon,lat,datetime
2020,04,27,16,주,월,서울,송파구,차대차,127.1363248,37.48607369,2020-04-27 16:00:00
2020,04,29,05,야,수,서울,강남구,차대차,127.0214735,37.51120884,2020-04-29 05:00:00
2020,04,29,19,야,수,서울,금천구,차대사람,126.8870956,37.47208303,2020-04-29 19:00:00
2020,05,04,04,야,월,서울,중구,차대차,126.9832578,37.55634257,2020-05-04 04:00:00
2020,05,06,05,야,수,서울,강서구,차대차,126.8407836,37.54105832,2020-05-06 05:00:00
2020,05,06,20,야,수,서울,강서구,차대사람,126.870291,37.54795422,2020-05-06 20:00:00
2020,05,09,23,야,토,서울,강남구,차대사람,127.0516302,37.52637982,2020-05-09 23:00:00
2020,05,14,01,야,목,서울,용산구,차량단독,127.0112845,37.530777,2020-05-14 01:00:00
2020,05,15,03,야,금,서울,마포구,차량단독,126.9047659,37.54392195,2020-05-15 03:00:00
2020,05,17,20,야,일,서울,마포구,차대사람,126.9122322,37.54959097,2020-05-17 20:00:00
2020,05,18,08,주,월,서울,양천구,차대차,126.8376937,37.51644238,2020-05-18 08:00:00
2020,05,18,14,주,월,서울,강남구,차대차,127.1059542,37.47718981,2020-05-18 14:00:00
2020,05,19,17,주,화,서울,종로구,차량단독,126.9641076,37.57236067,2020-05-19 17:00:00
2020,05,22,01,야,금,서울,성북구,차대차,127.0188016,37.58663294,2020-05-22 01:00:00
2020,05,22,09,주,금,서울,동대문구,차대사람,127.0583808,37.59354956,2020-05-22 09:00:00
2020,05,25,09,주,월,서울,성북구,차대사람,127.0606074,37.61306926,2020-05-25 09:00:00
2020,05,27,23,야,수,서울,강남구,차량단독,127.0547256,37.52559834,2020-05-27 23:00:00
2020,05,28,01,야,목,서울,서대문구,차대사람,126.9493512,37.58400843,2020-05-28 01:00:00
2020,05,29,04,야,금,서울,강서구,차대차,126.7985621,37.58089134,2020-05-29 04:00:00
2020,05,31,19,야,일,서울,동작구,차대사람,126.9386627,37.51352404,2020-05-31 19:00:00
2020,06,06,04,야,토,서울,강서구,차대사람,126.8394271,37.52827416,2020-06-06 04:00:00
2020,06,06,23,야,토,서울,동작구,차대사람,126.9418472,37.50056234,2020-06-06 23:00:00
2020,06,07,02,야,일,서울,금천구,차대사람,126.9056275,37.45626421,2020-06-07 02:00:00
2020,06,11,04,야,목,서울,관악구,차대사람,126.9445477,37.47948782,2020-06-11 04:00:00
2020,06,11,22,야,목,서울,영등포구,차대사람,126.9019584,37.53402268,2020-06-11 22:00:00
2020,06,14,08,주,일,서울,강서구,차대사람,126.8498854,37.55216287,2020-06-14 08:00:00
2020,06,17,12,주,수,서울,은평구,차대사람,126.9297881,37.61068084,2020-06-17 12:00:00
2020,06,19,06,주,금,서울,광진구,차대사람,127.0824381,37.54510935,2020-06-19 06:00:00
2020,06,20,11,주,토,서울,서초구,차대사람,127.0106687,37.51259502,2020-06-20 11:00:00
2020,06,21,00,야,일,서울,서초구,차대사람,127.0093166,37.48837894,2020-06-21 00:00:00
2020,06,21,23,야,일,서울,중구,차대사람,126.988847,37.56468635,2020-06-21 23:00:00
2020,06,27,03,야,토,서울,은평구,차대사람,126.9218244,37.60757214,2020-06-27 03:00:00
2020,06,28,19,야,일,서울,동대문구,차대차,127.0712911,37.57158265,2020-06-28 19:00:00
2020,06,30,03,야,화,서울,영등포구,차대사람,126.9178122,37.51494279,2020-06-30 03:00:00
2020,06,30,05,야,화,서울,은평구,차대사람,126.9285859,37.61217305,2020-06-30 05:00:00
2020,07,01,02,야,수,서울,성동구,차대사람,127.0234334,37.5481867,2020-07-01 02:00:00
2020,07,01,17,주,수,서울,용산구,차대사람,127.0009722,37.54867077,2020-07-01 17:00:00
2020,07,06,17,주,월,서울,도봉구,차대사람,127.0333026,37.66733402,2020-07-06 17:00:00
2020,07,07,02,야,화,서울,송파구,차량단독,127.0807278,37.50341283,2020-07-07 02:00:00
2020,07,09,19,야,목,서울,도봉구,차대사람,127.0150836,37.65757299,2020-07-09 19:00:00
2020,07,12,03,야,일,서울,관악구,차대사람,126.941727,37.482513,2020-07-12 03:00:00
2020,07,12,12,주,일,서울,강서구,차대사람,126.8545323,37.55996245,2020-07-12 12:00:00
2020,07,15,18,야,수,서울,구로구,차량단독,126.8595741,37.49695957,2020-07-15 18:00:00
2020,07,17,15,주,금,서울,구로구,차대차,126.8539186,37.49750564,2020-07-17 15:00:00
2020,07,19,19,야,일,서울,양천구,차대사람,126.8780863,37.51715772,2020-07-19 19:00:00
2020,07,20,06,주,월,서울,성동구,차대차,127.0102335,37.54091286,2020-07-20 06:00:00
2020,07,20,19,야,월,서울,은평구,차대차,126.9226678,37.6003313,2020-07-20 19:00:00
2020,07,23,23,야,목,서울,용산구,차량단독,127.0147412,37.52481347,2020-07-23 23:00:00
2020,07,28,21,야,화,서울,마포구,차대차,126.9119572,37.56528563,2020-07-28 21:00:00
2020,07,29,11,주,수,서울,서초구,차대차,127.0272523,37.4801289,2020-07-29 11:00:00
2020,08,01,23,야,토,서울,은평구,차대사람,126.9017084,37.57831983,2020-08-01 23:00:00
2020,08,06,16,주,목,서울,강동구,차대사람,127.13197,37.5303116,2020-08-06 16:00:00
2020,08,06,19,야,목,서울,구로구,차대차,126.8646914,37.49782636,2020-08-06 19:00:00
2020,08,09,19,야,일,서울,관악구,차대사람,126.9569972,37.48991582,2020-08-09 19:00:00
2020,08,10,05,야,월,서울,금천구,차대차,126.9027274,37.46990879,2020-08-10 05:00:00
2020,08,10,21,야,월,서울,광진구,차대차,127.0771031,37.53805259,2020-08-10 21:00:00
2020,08,13,10,주,목,서울,영등포구,차대차,126.912354,37.51762613,2020-08-13 10:00:00
2020,08,14,08,주,금,서울,용산구,차대차,126.9705628,37.54511321,2020-08-14 08:00:00
2020,08,16,21,야,일,서울,마포구,차대사람,126.9137833,37.55462729,2020-08-16 21:00:00
2020,08,17,11,주,월,서울,동작구,차대사람,126.9374202,37.50947376,2020-08-17 11:00:00
2020,08,17,14,주,월,서울,종로구,차대사람,127.0158514,37.57259053,2020-08-17 14:00:00
2020,08,20,11,주,목,서울,강서구,차대차,126.8108668,37.56140116,2020-08-20 11:00:00
2020,08,21,15,주,금,서울,성동구,차대차,127.0496215,37.54028728,2020-08-21 15:00:00
2020,08,23,19,야,일,서울,성동구,차대사람,127.0545518,37.55006583,2020-08-23 19:00:00
2020,08,25,13,주,화,서울,강서구,차대차,126.8113592,37.56449112,2020-08-25 13:00:00
2020,08,30,22,야,일,서울,은평구,차대사람,126.9193725,37.63032696,2020-08-30 22:00:00
2020,08,31,07,주,월,서울,동작구,차대사람,126.9782337,37.48183619,2020-08-31 07:00:00
2020,08,31,09,주,월,서울,서대문구,차대사람,126.9515923,37.58049911,2020-08-31 09:00:00
2020,08,31,18,야,월,서울,강남구,차대차,127.097763,37.49143349,2020-08-31 18:00:00
2020,09,01,06,주,화,서울,마포구,차대차,126.9025215,37.57436165,2020-09-01 06:00:00
2020,09,01,23,야,화,서울,은평구,차량단독,126.9024906,37.60231206,2020-09-01 23:00:00
2020,09,03,20,야,목,서울,노원구,차대사람,127.0667672,37.63914079,2020-09-03 20:00:00
2020,09,06,15,주,일,서울,서대문구,차대사람,126.9483334,37.59929854,2020-09-06 15:00:00
2020,09,07,20,야,월,서울,성북구,차대사람,127.0532128,37.60593531,2020-09-07 20:00:00
2020,09,08,15,주,화,서울,동작구,차대사람,126.9345105,37.50161087,2020-09-08 15:00:00
2020,09,09,17,주,수,서울,강동구,차대사람,127.1471595,37.5279973,2020-09-09 17:00:00
2020,09,09,21,야,수,서울,강동구,차대차,127.1426924,37.53417169,2020-09-09 21:00:00
2020,09,10,15,주,목,서울,관악구,차대차,126.9294913,37.48516493,2020-09-10 15:00:00
2020,09,18,03,야,금,서울,서대문구,차대사람,126.925723,37.56643771,2020-09-18 03:00:00
2020,09,18,10,주,금,서울,금천구,차대사람,126.8873129,37.47372463,2020-09-18 10:00:00
2020,09,18,19,야,금,서울,송파구,차대사람,127.1221559,37.53531198,2020-09-18 19:00:00
2020,09,20,14,주,일,서울,마포구,차량단독,126.8644327,37.573941,2020-09-20 14:00:00
2020,09,24,04,야,목,서울,성동구,차대사람,127.0572662,37.53825209,2020-09-24 04:00:00
2020,09,24,04,야,목,서울,은평구,차대사람,126.9311961,37.60893634,2020-09-24 04:00:00
2020,09,24,17,주,목,서울,강서구,차대차,126.8182334,37.57344346,2020-09-24 17:00:00
2020,09,24,18,야,목,서울,노원구,차대사람,127.0712941,37.66105891,2020-09-24 18:00:00
2020,09,27,04,야,일,서울,서대문구,차대사람,126.9246653,37.57469428,2020-09-27 04:00:00
2020,09,28,07,주,월,서울,은평구,차대차,126.9247135,37.61566495,2020-09-28 07:00:00
2020,09,30,05,야,수,서울,용산구,차대사람,126.9871135,37.54138797,2020-09-30 05:00:00
2020,09,30,05,야,수,서울,송파구,차대차,127.0925621,37.51175757,2020-09-30 05:00:00
2020,10,07,08,주,수,서울,관악구,차대사람,126.9446983,37.48190687,2020-10-07 08:00:00
2020,10,07,14,주,수,서울,서초구,차대차,127.019075,37.46264282,2020-10-07 14:00:00
2020,10,08,02,야,목,서울,강남구,차대차,127.0191434,37.5262403,2020-10-08 02:00:00
2020,10,08,17,주,목,서울,양천구,차대사람,126.8420221,37.51823682,2020-10-08 17:00:00
2020,10,10,00,야,토,서울,마포구,차대사람,126.8918981,37.56904627,2020-10-10 00:00:00
2020,10,10,04,야,토,서울,송파구,차대사람,127.1161677,37.49874978,2020-10-10 04:00:00
2020,10,11,10,주,일,서울,동대문구,차대차,127.0516683,37.56896705,2020-10-11 10:00:00
2020,10,14,23,야,수,서울,금천구,차량단독,126.8853046,37.46651866,2020-10-14 23:00:00
2020,10,16,06,주,금,서울,송파구,차대차,127.1281691,37.50209797,2020-10-16 06:00:00
2020,10,16,13,주,금,서울,강서구,차대차,126.8778755,37.54716969,2020-10-16 13:00:00
2020,10,19,10,주,월,서울,용산구,차대사람,126.9858711,37.54412267,2020-10-19 10:00:00
2020,10,19,15,주,월,서울,강동구,차대사람,127.1301876,37.55733136,2020-10-19 15:00:00
2020,10,20,09,주,화,서울,강서구,차대차,126.8038653,37.5912881,2020-10-20 09:00:00
2020,10,21,05,야,수,서울,노원구,차대차,127.0639369,37.64517473,2020-10-21 05:00:00
2020,10,23,01,야,금,서울,도봉구,차대차,127.0373782,37.63784485,2020-10-23 01:00:00
2020,10,24,09,주,토,서울,성북구,차대차,127.0052752,37.61217066,2020-10-24 09:00:00
2020,10,25,15,주,일,서울,동대문구,차량단독,127.0587053,37.59422588,2020-10-25 15:00:00
2020,10,25,23,야,일,서울,강남구,차대사람,127.0994679,37.49266333,2020-10-25 23:00:00
2020,10,29,11,주,목,서울,동작구,차대차,126.9226157,37.49010432,2020-10-29 11:00:00
2020,10,31,19,야,토,서울,노원구,차대차,127.1081469,37.63853827,2020-10-31 19:00:00
2020,11,02,04,야,월,서울,중랑구,차대사람,127.0935468,37.59028864,2020-11-02 04:00:00
2020,11,04,04,야,수,서울,강북구,차대차,127.0256353,37.63794243,2020-11-04 04:00:00
2020,11,05,01,야,목,서울,양천구,차대사람,126.853573,37.52853091,2020-11-05 01:00:00
2020,11,06,05,야,금,서울,광진구,차대사람,127.0784907,37.56079778,2020-11-06 05:00:00
2020,11,06,23,야,금,서울,강남구,차대사람,127.0421839,37.48371023,2020-11-06 23:00:00
2020,11,08,23,야,일,서울,관악구,차대차,126.9144123,37.48171377,2020-11-08 23:00:00
2020,11,09,01,야,월,서울,동작구,차대사람,126.9358195,37.5125785,2020-11-09 01:00:00
2020,11,09,01,야,월,서울,노원구,차대사람,127.0553781,37.67815778,2020-11-09 01:00:00
2020,11,10,08,주,화,서울,동작구,차대차,126.9662051,37.48832001,2020-11-10 08:00:00
2020,11,14,12,주,토,서울,은평구,차대차,126.9328233,37.60725866,2020-11-14 12:00:00
2020,11,16,13,주,월,서울,강남구,차대사람,127.0560177,37.47463672,2020-11-16 13:00:00
2020,11,19,04,야,목,서울,동대문구,차량단독,127.0703563,37.58843175,2020-11-19 04:00:00
2020,11,20,02,야,금,서울,구로구,차량단독,126.8805277,37.50229735,2020-11-20 02:00:00
2020,11,20,08,주,금,서울,성북구,차대사람,127.0098256,37.60835894,2020-11-20 08:00:00
2020,11,22,14,주,일,서울,동대문구,차대사람,127.0334275,37.5828294,2020-11-22 14:00:00
2020,11,25,08,주,수,서울,구로구,차대사람,126.8598848,37.49687202,2020-11-25 08:00:00
2020,11,26,07,주,목,서울,종로구,차대차,127.0096818,37.57156547,2020-11-26 07:00:00
2020,11,27,13,주,금,서울,관악구,차량단독,126.9530032,37.47095984,2020-11-27 13:00:00
2020,11,27,21,야,금,서울,성동구,차대차,127.0434545,37.55644918,2020-11-27 21:00:00
2020,12,01,01,야,화,서울,마포구,차대차,126.9279849,37.54414127,2020-12-01 01:00:00
2020,12,02,14,주,수,서울,구로구,차대차,126.8936474,37.47875263,2020-12-02 14:00:00
2020,12,03,12,주,목,서울,관악구,차대차,126.9138928,37.48478933,2020-12-03 12:00:00
2020,12,03,14,주,목,서울,용산구,차대사람,126.960579,37.53701446,2020-12-03 14:00:00
2020,12,09,13,주,수,서울,도봉구,차대사람,127.0409135,37.63726558,2020-12-09 13:00:00
2020,12,10,13,주,목,서울,도봉구,차대사람,127.0426171,37.67125976,2020-12-10 13:00:00
2020,12,12,10,주,토,서울,동대문구,차대사람,127.0383918,37.57986275,2020-12-12 10:00:00
2020,12,12,10,주,토,서울,관악구,차대사람,126.912353,37.48166389,2020-12-12 10:00:00
2020,12,18,15,주,금,서울,성동구,차대차,127.0203978,37.54737671,2020-12-18 15:00:00
2020,12,21,09,주,월,서울,구로구,차대사람,126.8835914,37.49956065,2020-12-21 09:00:00
2020,12,21,22,야,월,서울,강동구,차대차,127.1720917,37.56303996,2020-12-21 22:00:00
2020,12,22,17,주,화,서울,은평구,차대사람,126.9052515,37.58123916,2020-12-22 17:00:00
2020,12,24,13,주,목,서울,마포구,차대차,126.9589625,37.55739918,2020-12-24 13:00:00
2020,12,26,19,야,토,서울,금천구,차대차,126.9032266,37.47226746,2020-12-26 19:00:00
2020,12,30,15,주,수,서울,중구,차량단독,126.9817254,37.56181245,2020-12-30 15:00:00
2020,12,30,17,주,수,서울,도봉구,차대차,127.0483309,37.69279296,2020-12-30 17:00:00
2021,01,02,07,주,토,서울,종로구,차대사람,126.9695109,37.60645223,2021-01-02 07:00:00
2021,01,03,12,주,일,서울,종로구,차대사람,126.9988351,37.58311754,2021-01-03 12:00:00
2021,01,06,18,야,수,서울,송파구,차대차,127.1457108,37.5064694,2021-01-06 18:00:00
2021,01,11,13,주,월,서울,동작구,차대사람,126.9556702,37.51361446,2021-01-11 13:00:00
2021,01,12,18,야,화,서울,서초구,차대사람,127.0472654,37.46261086,2021-01-12 18:00:00
2021,01,13,06,주,수,서울,종로구,차대사람,127.0060108,37.57358721,2021-01-13 06:00:00
2021,01,13,12,주,수,서울,강남구,차대사람,127.1021761,37.48668113,2021-01-13 12:00:00
2021,01,18,06,주,월,서울,노원구,차량단독,127.0788875,37.6272293,2021-01-18 06:00:00
2021,01,19,04,야,화,서울,영등포구,차대차,126.8817289,37.52141139,2021-01-19 04:00:00
2021,01,20,05,야,수,서울,구로구,차대차,126.8956148,37.49215776,2021-01-20 05:00:00
2021,01,20,22,야,수,서울,동작구,차대사람,126.9731176,37.505393,2021-01-20 22:00:00
2021,01,21,08,주,목,서울,노원구,차량단독,127.0668659,37.64694133,2021-01-21 08:00:00
2021,01,21,15,주,목,서울,강동구,차대사람,127.1316841,37.54036264,2021-01-21 15:00:00
2021,01,23,20,야,토,서울,구로구,차대차,126.8466104,37.50153775,2021-01-23 20:00:00
2021,01,26,20,야,화,서울,동대문구,차대차,127.0710268,37.57127162,2021-01-26 20:00:00
2021,01,28,15,주,목,서울,용산구,차대사람,127.0004385,37.5261888,2021-01-28 15:00:00
2021,01,31,00,야,일,서울,노원구,차량단독,127.0636519,37.63072161,2021-01-31 00:00:00
2021,02,01,07,주,월,서울,강동구,차대사람,127.1306797,37.53974658,2021-02-01 07:00:00
2021,02,04,14,주,목,서울,양천구,차대차,126.8343401,37.52684761,2021-02-04 14:00:00
2021,02,05,13,주,금,서울,마포구,차대차,126.9113419,37.5659063,2021-02-05 13:00:00
2021,02,06,12,주,토,서울,양천구,차대사람,126.8481573,37.52764035,2021-02-06 12:00:00
2021,02,06,18,야,토,서울,금천구,차대차,126.9033876,37.4500155,2021-02-06 18:00:00
2021,02,07,00,야,일,서울,노원구,차량단독,127.0555666,37.6893305,2021-02-07 00:00:00
2021,02,07,13,주,일,서울,중구,차량단독,126.9796482,37.55393274,2021-02-07 13:00:00
2021,02,08,08,주,월,서울,성북구,차대차,127.0492897,37.61677346,2021-02-08 08:00:00
2021,02,08,09,주,월,서울,강동구,차대차,127.1349489,37.56490763,2021-02-08 09:00:00
2021,02,14,08,주,일,서울,서대문구,차대차,126.9271506,37.57460993,2021-02-14 08:00:00
2021,02,14,18,야,일,서울,강서구,차대사람,126.8706054,37.54785855,2021-02-14 18:00:00
2021,02,15,17,주,월,서울,양천구,차대차,126.8266952,37.51387715,2021-02-15 17:00:00
2021,02,18,12,주,목,서울,금천구,차대차,126.8858896,37.47725507,2021-02-18 12:00:00
2021,02,18,12,주,목,서울,중랑구,차대사람,127.0984725,37.59944605,2021-02-18 12:00:00
2021,02,23,12,주,화,서울,성북구,차대차,127.0531045,37.61418219,2021-02-23 12:00:00
2021,02,24,22,야,수,서울,영등포구,차대사람,126.9192661,37.526791,2021-02-24 22:00:00
2021,02,25,12,주,목,서울,동작구,차대사람,126.9529454,37.49749556,2021-02-25 12:00:00
2021,02,25,22,야,목,서울,관악구,차대차,126.9227442,37.4898778,2021-02-25 22:00:00
2021,02,26,06,주,금,서울,동작구,차대사람,126.9387249,37.51352975,2021-02-26 06:00:00
2021,02,26,11,주,금,서울,강북구,차대사람,127.0275595,37.63942564,2021-02-26 11:00:00
2021,02,28,05,야,일,서울,중구,차대사람,126.9787202,37.56524958,2021-02-28 05:00:00
2021,03,05,01,야,금,서울,성북구,차량단독,127.0547171,37.61281914,2021-03-05 01:00:00
2021,03,09,10,주,화,서울,성북구,차대차,127.0518256,37.61016636,2021-03-09 10:00:00
2021,03,09,11,주,화,서울,영등포구,차대사람,126.9032673,37.52031617,2021-03-09 11:00:00
2021,03,14,20,야,일,서울,강북구,차대사람,127.0211156,37.61968648,2021-03-14 20:00:00
2021,03,19,09,주,금,서울,은평구,차대차,126.9263223,37.61479758,2021-03-19 09:00:00
2021,03,19,12,주,금,서울,성동구,차대사람,127.0265039,37.57049574,2021-03-19 12:00:00
2021,03,20,07,주,토,서울,동대문구,차대사람,127.0448476,37.58019698,2021-03-20 07:00:00
2021,03,23,10,주,화,서울,동대문구,차대차,127.0626122,37.56751817,2021-03-23 10:00:00
2021,03,23,16,주,화,서울,용산구,차량단독,126.9783102,37.51847668,2021-03-23 16:00:00
2021,03,25,06,주,목,서울,강북구,차대사람,127.0346585,37.61231722,2021-03-25 06:00:00
2021,03,25,20,야,목,서울,서초구,차대사람,127.0663819,37.45581955,2021-03-25 20:00:00
2021,03,28,00,야,일,서울,서초구,차대사람,127.0549491,37.44733575,2021-03-28 00:00:00
2021,04,05,11,주,월,서울,구로구,차대차,126.8845796,37.48804649,2021-04-05 11:00:00
2021,04,06,13,주,화,서울,강남구,차대사람,127.0308306,37.51633544,2021-04-06 13:00:00
2021,04,08,12,주,목,서울,마포구,차대차,126.9509871,37.54399628,2021-04-08 12:00:00
2021,04,10,01,야,토,서울,서대문구,차량단독,126.9529127,37.59646351,2021-04-10 01:00:00
2021,04,10,19,야,토,서울,중랑구,차대사람,127.0880096,37.58833244,2021-04-10 19:00:00
2021,04,11,09,주,일,서울,관악구,차대사람,126.9179418,37.48454705,2021-04-11 09:00:00
2021,04,16,11,주,금,서울,강서구,차대사람,126.8534978,37.56541622,2021-04-16 11:00:00
2021,04,24,12,주,토,서울,중랑구,차대사람,127.081037,37.60163881,2021-04-24 12:00:00
2021,04,25,04,야,일,서울,관악구,차대사람,126.9269365,37.48392312,2021-04-25 04:00:00
2021,04,26,07,주,월,서울,노원구,차대사람,127.0854479,37.62337676,2021-04-26 07:00:00
2021,04,26,09,주,월,서울,강서구,차대사람,126.8203847,37.57334681,2021-04-26 09:00:00
2021,04,26,22,야,월,서울,은평구,차량단독,126.9279652,37.60430406,2021-04-26 22:00:00
2021,04,28,03,야,수,서울,강동구,차대사람,127.1367099,37.52869662,2021-04-28 03:00:00
2021,04,30,15,주,금,서울,성북구,차대차,127.0205743,37.60886278,2021-04-30 15:00:00
2021,05,01,06,주,토,서울,양천구,차대차,126.8367213,37.53144976,2021-05-01 06:00:00
2021,05,05,01,야,수,서울,양천구,차대사람,126.8525143,37.52832591,2021-05-05 01:00:00
2021,05,05,08,주,수,서울,마포구,차대차,126.9111727,37.56583334,2021-05-05 08:00:00
2021,05,08,12,주,토,서울,강서구,차대사람,126.8117763,37.55730987,2021-05-08 12:00:00
2021,05,09,15,주,일,서울,마포구,차대차,126.9376391,37.55161024,2021-05-09 15:00:00
2021,05,09,16,주,일,서울,양천구,차대사람,126.8800987,37.54213114,2021-05-09 16:00:00
2021,05,10,10,주,월,서울,마포구,차대차,126.8923634,37.57714002,2021-05-10 10:00:00
2021,05,10,13,주,월,서울,도봉구,차대차,127.0379736,37.65152046,2021-05-10 13:00:00
2021,05,11,23,야,화,서울,성북구,차대사람,127.0238951,37.6069113,2021-05-11 23:00:00
2021,05,13,06,주,목,서울,동대문구,차대차,127.0571775,37.57831049,2021-05-13 06:00:00
2021,05,15,04,야,토,서울,구로구,차량단독,126.8750251,37.49112223,2021-05-15 04:00:00
2021,05,18,21,야,화,서울,영등포구,차대사람,126.9242368,37.52574454,2021-05-18 21:00:00
2021,05,19,10,주,수,서울,은평구,차대차,126.9167475,37.61106778,2021-05-19 10:00:00
2021,05,20,11,주,목,서울,금천구,차대차,126.9061058,37.45369773,2021-05-20 11:00:00
2021,05,24,02,야,월,서울,성동구,차대사람,127.0444937,37.54848885,2021-05-24 02:00:00
2021,05,27,04,야,목,서울,영등포구,차대사람,126.8809286,37.54799425,2021-05-27 04:00:00
2021,05,27,06,주,목,서울,서대문구,차대사람,126.9556307,37.56234218,2021-05-27 06:00:00
2021,05,28,01,야,금,서울,마포구,차대사람,126.9027408,37.56391619,2021-05-28 01:00:00
2021,05,28,23,야,금,서울,서초구,차대차,127.0449662,37.46695562,2021-05-28 23:00:00
2021,05,29,11,주,토,서울,영등포구,차대사람,126.9082116,37.49779371,2021-05-29 11:00:00
2021,05,30,05,야,일,서울,동대문구,차대사람,127.0765434,37.57695291,2021-05-30 05:00:00
2021,05,30,22,야,일,서울,동대문구,차대사람,127.030899,37.5740673,2021-05-30 22:00:00
2021,05,31,15,주,월,서울,양천구,차대사람,126.8368891,37.52271576,2021-05-31 15:00:00
2021,06,03,05,야,목,서울,동작구,차대사람,126.9687967,37.50618667,2021-06-03 05:00:00
2021,06,03,23,야,목,서울,종로구,차량단독,126.9817044,37.5823342,2021-06-03 23:00:00
2021,06,05,01,야,토,서울,송파구,차량단독,127.1287696,37.48660543,2021-06-05 01:00:00
2021,06,07,20,야,월,서울,구로구,차대사람,126.8295909,37.49881765,2021-06-07 20:00:00
2021,06,08,08,주,화,서울,송파구,차대차,127.0942091,37.52083361,2021-06-08 08:00:00
2021,06,08,22,야,화,서울,마포구,차대사람,126.9172921,37.56085223,2021-06-08 22:00:00
2021,06,10,06,주,목,서울,양천구,차대사람,126.8255437,37.52339061,2021-06-10 06:00:00
2021,06,12,10,주,토,서울,강서구,차대차,126.8646858,37.56240158,2021-06-12 10:00:00
2021,06,17,16,주,목,서울,성북구,차대사람,127.0226154,37.60328274,2021-06-17 16:00:00
2021,06,19,03,야,토,서울,성북구,차대차,127.0124517,37.59137049,2021-06-19 03:00:00
2021,06,19,15,주,토,서울,은평구,차량단독,126.9141874,37.62617501,2021-06-19 15:00:00
2021,06,22,08,주,화,서울,은평구,차대사람,126.9178804,37.62343521,2021-06-22 08:00:00
2021,06,26,12,주,토,서울,성북구,차대차,127.0164873,37.59263095,2021-06-26 12:00:00
2021,06,27,11,주,일,서울,용산구,차대차,127.0114538,37.52911921,2021-06-27 11:00:00
2021,06,29,21,야,화,서울,노원구,차대사람,127.0607576,37.65320467,2021-06-29 21:00:00
2021,07,01,10,주,목,서울,양천구,차대차,126.852446,37.52444253,2021-07-01 10:00:00
2021,07,04,02,야,일,서울,중랑구,차대사람,127.0990486,37.60820007,2021-07-04 02:00:00
2021,07,06,23,야,화,서울,강남구,차대사람,127.0278088,37.52179462,2021-07-06 23:00:00
2021,07,07,03,야,수,서울,서대문구,차량단독,126.9548287,37.57760727,2021-07-07 03:00:00
2021,07,07,11,주,수,서울,동작구,차대차,126.9753222,37.48783536,2021-07-07 11:00:00
2021,07,09,00,야,금,서울,동작구,차대차,126.9543449,37.4956209,2021-07-09 00:00:00
2021,07,10,03,야,토,서울,중랑구,차량단독,127.0946341,37.58029733,2021-07-10 03:00:00
2021,07,10,07,주,토,서울,광진구,차대차,127.066558,37.53143446,2021-07-10 07:00:00
2021,07,13,04,야,화,서울,금천구,차대차,126.8833734,37.48066712,2021-07-13 04:00:00
2021,07,13,06,주,화,서울,은평구,차대차,126.9256824,37.60356289,2021-07-13 06:00:00
2021,07,14,11,주,수,서울,동작구,차대사람,126.9379236,37.51084621,2021-07-14 11:00:00
2021,07,15,18,야,목,서울,동대문구,차대사람,127.0635581,37.57812244,2021-07-15 18:00:00
2021,07,16,20,야,금,서울,서대문구,차대사람,126.9641235,37.5669779,2021-07-16 20:00:00
2021,07,17,17,주,토,서울,금천구,차대차,126.8811602,37.4759739,2021-07-17 17:00:00
2021,07,19,08,주,월,서울,마포구,차대사람,126.9196439,37.55688888,2021-07-19 08:00:00
2021,07,21,08,주,수,서울,성북구,차대사람,127.0190453,37.60227316,2021-07-21 08:00:00
2021,07,21,11,주,수,서울,성북구,차대차,127.0568509,37.61104522,2021-07-21 11:00:00
2021,07,27,15,주,화,서울,영등포구,차대사람,126.9070359,37.50627856,2021-07-27 15:00:00
2021,07,28,06,주,수,서울,강북구,차대차,127.018645,37.61991438,2021-07-28 06:00:00
2021,07,29,14,주,목,서울,강서구,차대사람,126.8420916,37.56816359,2021-07-29 14:00:00
2021,07,31,13,주,토,서울,마포구,차대차,126.9105298,37.54395447,2021-07-31 13:00:00
2021,08,05,05,야,목,서울,마포구,차대차,126.8923184,37.57710373,2021-08-05 05:00:00
2021,08,05,12,주,목,서울,동대문구,차대사람,127.0386755,37.58656177,2021-08-05 12:00:00
2021,08,07,08,주,토,서울,관악구,차대차,126.9185441,37.48257154,2021-08-07 08:00:00
2021,08,07,11,주,토,서울,동대문구,차대사람,127.0755294,37.57204593,2021-08-07 11:00:00
2021,08,07,16,주,토,서울,종로구,차대차,127.0078019,37.56986311,2021-08-07 16:00:00
2021,08,09,12,주,월,서울,동작구,차대차,126.9759196,37.48327714,2021-08-09 12:00:00
2021,08,09,20,야,월,서울,강서구,차대차,126.867303,37.55417735,2021-08-09 20:00:00
2021,08,10,07,주,화,서울,송파구,차대차,127.1009258,37.50694853,2021-08-10 07:00:00
2021,08,11,11,주,수,서울,은평구,차대차,126.9168065,37.63905904,2021-08-11 11:00:00
2021,08,11,17,주,수,서울,마포구,차대사람,126.9530978,37.54792694,2021-08-11 17:00:00
2021,08,13,05,야,금,서울,강서구,차대차,126.8636101,37.55163104,2021-08-13 05:00:00
2021,08,13,11,주,금,서울,동대문구,차량단독,127.0481804,37.57030397,2021-08-13 11:00:00
2021,08,13,23,야,금,서울,강남구,차량단독,127.0774616,37.49053427,2021-08-13 23:00:00
